symbol,open_time_ms,open_time_utc,open,high,low,close,volume
ETHUSDC,1679441280000,2023-03-21 23:28:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441340000,2023-03-21 23:29:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441400000,2023-03-21 23:30:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441460000,2023-03-21 23:31:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441520000,2023-03-21 23:32:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441580000,2023-03-21 23:33:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441640000,2023-03-21 23:34:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441700000,2023-03-21 23:35:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441760000,2023-03-21 23:36:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441820000,2023-03-21 23:37:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441880000,2023-03-21 23:38:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679441940000,2023-03-21 23:39:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442000000,2023-03-21 23:40:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442060000,2023-03-21 23:41:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442120000,2023-03-21 23:42:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442180000,2023-03-21 23:43:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442240000,2023-03-21 23:44:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442300000,2023-03-21 23:45:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442360000,2023-03-21 23:46:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442420000,2023-03-21 23:47:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442480000,2023-03-21 23:48:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442540000,2023-03-21 23:49:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442600000,2023-03-21 23:50:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442660000,2023-03-21 23:51:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442720000,2023-03-21 23:52:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442780000,2023-03-21 23:53:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442840000,2023-03-21 23:54:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442900000,2023-03-21 23:55:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679442960000,2023-03-21 23:56:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679443020000,2023-03-21 23:57:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679443080000,2023-03-21 23:58:00,1580.00,1580.00,1580.00,1580.00,0.0000
ETHUSDC,1679443140000,2023-03-21 23:59:00,1580.00,1580.00,1580.00,1580.00,0.0000
