exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume,volume_base_ccy,volume_quote_ccy,confirm
okx,BTCUSDT,1678676340000,2023-03-13 02:59:00,22190.3,22200,22184.3,22185.6,10.52691638,233599.393686928,233599.393686928,1
okx,BTCUSDT,1678676400000,2023-03-13 03:00:00,22185.6,22195.2,22170.2,22170.3,5.12231484,113672.671064632,113672.671064632,1
okx,BTCUSDT,1678676460000,2023-03-13 03:01:00,22170.2,22186.9,22165.4,22186.9,4.83971875,107313.11349545,107313.11349545,1
okx,BTCUSDT,1678676520000,2023-03-13 03:02:00,22186.8,22186.9,22181,22181.1,3.32656143,73804.431517511,73804.431517511,1
okx,BTCUSDT,1678676580000,2023-03-13 03:03:00,22181.1,22200,22181.1,22200,12.43596229,276006.542785409,276006.542785409,1
okx,BTCUSDT,1678676640000,2023-03-13 03:04:00,22200,22218.1,22200,22214.6,28.86520045,641026.88695554,641026.88695554,1
okx,BTCUSDT,1678676700000,2023-03-13 03:05:00,22214.7,22226.6,22200.1,22211.5,14.18338233,315062.836702698,315062.836702698,1
okx,BTCUSDT,1678676760000,2023-03-13 03:06:00,22211.5,22214.9,22201.7,22213.7,9.50296568,211053.072189533,211053.072189533,1
okx,BTCUSDT,1678676820000,2023-03-13 03:07:00,22213.6,22218.5,22205.1,22213.1,10.76880077,239211.603412645,239211.603412645,1
okx,BTCUSDT,1678676880000,2023-03-13 03:08:00,22214.9,22215,22204.9,22209.4,2.21790731,49257.444748777,49257.444748777,1
okx,BTCUSDT,1678676940000,2023-03-13 03:09:00,22208.8,22233,22204.1,22221.8,10.99383296,244260.248623962,244260.248623962,1
okx,BTCUSDT,1678677000000,2023-03-13 03:10:00,22221.9,22233,22219.3,22227.5,2.89636037,64377.314201032,64377.314201032,1
okx,BTCUSDT,1678677060000,2023-03-13 03:11:00,22228.2,22228.2,22210,22220.1,4.3666001,97033.539676359,97033.539676359,1
okx,BTCUSDT,1678677120000,2023-03-13 03:12:00,22220.1,22221.2,22173.5,22179.2,45.09420976,1001101.305413453,1001101.305413453,1
okx,BTCUSDT,1678677180000,2023-03-13 03:13:00,22179.3,22180.6,22168.8,22173,12.35649745,273988.602702591,273988.602702591,1
okx,BTCUSDT,1678677240000,2023-03-13 03:14:00,22173,22180,22171.1,22177.2,14.76163067,327299.813943457,327299.813943457,1
okx,BTCUSDT,1678677300000,2023-03-13 03:15:00,22178.2,22180.2,22174.7,22176,1.79022965,39700.231375899,39700.231375899,1
okx,BTCUSDT,1678677360000,2023-03-13 03:16:00,22176.1,22184.4,22172.7,22172.7,2.79225725,61932.632257876,61932.632257876,1
okx,BTCUSDT,1678677420000,2023-03-13 03:17:00,22172.8,22178.9,22153.5,22153.5,13.91800871,308560.086906911,308560.086906911,1
okx,BTCUSDT,1678677480000,2023-03-13 03:18:00,22153.5,22172.1,22135.1,22136.3,10.48604996,232232.776817546,232232.776817546,1
okx,BTCUSDT,1678677540000,2023-03-13 03:19:00,22136.3,22149.8,22134.3,22135.1,5.24103625,116049.721450957,116049.721450957,1
okx,BTCUSDT,1678677600000,2023-03-13 03:20:00,22135,22140.8,22123.2,22123.3,14.81441195,327804.7662401,327804.7662401,1
okx,BTCUSDT,1678677660000,2023-03-13 03:21:00,22123.2,22156.9,22123.2,22156.9,9.4157042,208427.689546636,208427.689546636,1
okx,BTCUSDT,1678677720000,2023-03-13 03:22:00,22158.9,22161.1,22138.6,22156,5.90045877,130677.073250196,130677.073250196,1
okx,BTCUSDT,1678677780000,2023-03-13 03:23:00,22153.7,22157.8,22143.7,22143.7,7.06547713,156517.603470772,156517.603470772,1
okx,BTCUSDT,1678677840000,2023-03-13 03:24:00,22143.9,22150,22136.4,22149.9,7.3013725,161672.132657347,161672.132657347,1
okx,BTCUSDT,1678677900000,2023-03-13 03:25:00,22149.9,22173.9,22149.9,22168.8,9.34688421,207065.185749174,207065.185749174,1
okx,BTCUSDT,1678677960000,2023-03-13 03:26:00,22168.8,22195.1,22168.8,22195.1,8.06639079,178898.78419335,178898.78419335,1
okx,BTCUSDT,1678678020000,2023-03-13 03:27:00,22195,22202.6,22186.5,22187.6,7.67553779,170356.107154893,170356.107154893,1
okx,BTCUSDT,1678678080000,2023-03-13 03:28:00,22187.5,22202.6,22187.5,22196.4,12.24322101,271752.000039067,271752.000039067,1
okx,BTCUSDT,1678678140000,2023-03-13 03:29:00,22196.4,22212.4,22193.1,22210,26.04832446,578470.273528402,578470.273528402,1
okx,BTCUSDT,1678678200000,2023-03-13 03:30:00,22209.9,22211.6,22190.9,22195.6,16.81513786,373330.03325314,373330.03325314,1
okx,BTCUSDT,1678678260000,2023-03-13 03:31:00,22196.7,22196.7,22187.2,22189.4,3.13937677,69665.048679082,69665.048679082,1
okx,BTCUSDT,1678678320000,2023-03-13 03:32:00,22190.5,22199.1,22166,22198.4,14.95886983,331794.604935176,331794.604935176,1
okx,BTCUSDT,1678678380000,2023-03-13 03:33:00,22198.3,22198.3,22186.7,22189.7,2.56595419,56942.610815701,56942.610815701,1
okx,BTCUSDT,1678678440000,2023-03-13 03:34:00,22191.8,22233,22191.8,22233,21.8692727,486089.443346385,486089.443346385,1
okx,BTCUSDT,1678678500000,2023-03-13 03:35:00,22232.9,22244.4,22230.8,22240,13.97406143,310746.338410901,310746.338410901,1
okx,BTCUSDT,1678678560000,2023-03-13 03:36:00,22240,22278,22240,22274.6,12.20059042,271498.532232215,271498.532232215,1
okx,BTCUSDT,1678678620000,2023-03-13 03:37:00,22271.1,22271.3,22250,22262.8,8.10213176,180338.339248104,180338.339248104,1
okx,BTCUSDT,1678678680000,2023-03-13 03:38:00,22263.4,22270,22255.4,22263.4,8.79542566,195828.667229237,195828.667229237,1
okx,BTCUSDT,1678678740000,2023-03-13 03:39:00,22265.1,22279.9,22258.7,22271.3,6.01019187,133859.537813988,133859.537813988,1
okx,BTCUSDT,1678678800000,2023-03-13 03:40:00,22273.6,22279,22256.3,22268.8,15.05730994,335284.528803339,335284.528803339,1
okx,BTCUSDT,1678678860000,2023-03-13 03:41:00,22268.2,22268.2,22250.4,22250.5,6.48361415,144278.943846235,144278.943846235,1
okx,BTCUSDT,1678678920000,2023-03-13 03:42:00,22250.5,22251.4,22216.7,22227.6,33.86541899,752951.18625678,752951.18625678,1
okx,BTCUSDT,1678678980000,2023-03-13 03:43:00,22232,22240.3,22229.1,22233.6,4.56841569,101580.845672381,101580.845672381,1
okx,BTCUSDT,1678679040000,2023-03-13 03:44:00,22233.5,22238.2,22216.3,22220.7,15.74668657,350011.71481009,350011.71481009,1
okx,BTCUSDT,1678679100000,2023-03-13 03:45:00,22220.7,22237.5,22215,22235.1,10.24304031,227667.092430253,227667.092430253,1
okx,BTCUSDT,1678679160000,2023-03-13 03:46:00,22235.2,22238.2,22228.6,22231.5,5.4988371,122254.65698305,122254.65698305,1
okx,BTCUSDT,1678679220000,2023-03-13 03:47:00,22233.5,22241.2,22227.7,22237.8,2.73027443,60706.312624358,60706.312624358,1
okx,BTCUSDT,1678679280000,2023-03-13 03:48:00,22237.8,22237.9,22226.2,22228.9,1.65179166,36723.86809485,36723.86809485,1
okx,BTCUSDT,1678679340000,2023-03-13 03:49:00,22228.9,22231.5,22216.6,22220.5,3.98057491,88450.346045818,88450.346045818,1
okx,BTCUSDT,1678679400000,2023-03-13 03:50:00,22219.2,22240,22219.2,22239.9,7.20197666,160071.454671901,160071.454671901,1
okx,BTCUSDT,1678679460000,2023-03-13 03:51:00,22239.9,22250,22236.1,22250,6.45734235,143611.422192563,143611.422192563,1
okx,BTCUSDT,1678679520000,2023-03-13 03:52:00,22251.5,22251.6,22235.7,22235.8,8.47943341,188641.610372611,188641.610372611,1
okx,BTCUSDT,1678679580000,2023-03-13 03:53:00,22235.8,22239,22226.6,22234.5,9.14121318,203237.897204215,203237.897204215,1
okx,BTCUSDT,1678679640000,2023-03-13 03:54:00,22235.1,22242.6,22228.2,22241.8,6.76650045,150455.768896001,150455.768896001,1
okx,BTCUSDT,1678679700000,2023-03-13 03:55:00,22241.7,22241.7,22230.5,22234.4,6.34779849,141152.746427286,141152.746427286,1
okx,BTCUSDT,1678679760000,2023-03-13 03:56:00,22234.4,22238.7,22230.5,22234.2,4.71726042,104885.177122127,104885.177122127,1
okx,BTCUSDT,1678679820000,2023-03-13 03:57:00,22234.2,22245.5,22234.2,22243.2,2.52364446,56128.081243536,56128.081243536,1
okx,BTCUSDT,1678679880000,2023-03-13 03:58:00,22243.6,22260,22234.3,22239.7,14.16635066,315145.437250553,315145.437250553,1
okx,BTCUSDT,1678679940000,2023-03-13 03:59:00,22240.8,22242.9,22234.4,22238.4,5.39850396,120061.489385006,120061.489385006,1
okx,BTCUSDT,1678680000000,2023-03-13 04:00:00,22239.2,22253.2,22239.2,22247.8,6.56590501,146081.355235242,146081.355235242,1
okx,BTCUSDT,1678680060000,2023-03-13 04:01:00,22247.9,22279.3,22230.2,22277.3,49.83111616,1109093.843186932,1109093.843186932,1
okx,BTCUSDT,1678680120000,2023-03-13 04:02:00,22279.3,22279.3,22245.8,22258,12.07686714,268864.428387484,268864.428387484,1
okx,BTCUSDT,1678680180000,2023-03-13 04:03:00,22260.5,22266.6,22259.2,22260.4,1.73293977,38576.482721585,38576.482721585,1
okx,BTCUSDT,1678680240000,2023-03-13 04:04:00,22260.5,22260.5,22250,22250,6.42216619,142916.827460195,142916.827460195,1
okx,BTCUSDT,1678680300000,2023-03-13 04:05:00,22250.1,22254.4,22243.2,22254.4,4.11401066,91536.344688245,91536.344688245,1
okx,BTCUSDT,1678680360000,2023-03-13 04:06:00,22254.4,22279.5,22252.1,22279.4,3.48158451,77515.765654706,77515.765654706,1
okx,BTCUSDT,1678680420000,2023-03-13 04:07:00,22279.5,22280.9,22268,22268,6.54208697,145720.563189789,145720.563189789,1
okx,BTCUSDT,1678680480000,2023-03-13 04:08:00,22264.1,22264.1,22243.4,22243.4,4.53156497,100862.107109927,100862.107109927,1
okx,BTCUSDT,1678680540000,2023-03-13 04:09:00,22246.1,22264,22246,22258.5,7.94124181,176748.524527932,176748.524527932,1
okx,BTCUSDT,1678680600000,2023-03-13 04:10:00,22258.5,22278.8,22255.2,22274.3,2.05357256,45725.154963422,45725.154963422,1
okx,BTCUSDT,1678680660000,2023-03-13 04:11:00,22274.3,22292,22270.2,22288.3,25.63194158,571256.295386672,571256.295386672,1
okx,BTCUSDT,1678680720000,2023-03-13 04:12:00,22283.3,22297.8,22274.3,22294.4,33.35103556,743460.571369238,743460.571369238,1
okx,BTCUSDT,1678680780000,2023-03-13 04:13:00,22293.5,22342,22290.4,22334.1,36.79603388,821010.148939732,821010.148939732,1
okx,BTCUSDT,1678680840000,2023-03-13 04:14:00,22334.2,22443.1,22328.2,22420.7,50.60758602,1133498.106904002,1133498.106904002,1
okx,BTCUSDT,1678680900000,2023-03-13 04:15:00,22420.5,22438.9,22369.5,22374.7,29.06645049,651072.823090941,651072.823090941,1
okx,BTCUSDT,1678680960000,2023-03-13 04:16:00,22374.7,22396.5,22363,22380,32.32375528,723373.446361609,723373.446361609,1
okx,BTCUSDT,1678681020000,2023-03-13 04:17:00,22377.4,22421.7,22369.2,22421.7,20.42860151,457280.35314743,457280.35314743,1
okx,BTCUSDT,1678681080000,2023-03-13 04:18:00,22422.3,22455.3,22379.8,22381.2,16.23644785,364215.06966484,364215.06966484,1
okx,BTCUSDT,1678681140000,2023-03-13 04:19:00,22381.3,22385.1,22327.3,22330.8,25.66830255,573814.599821877,573814.599821877,1
okx,BTCUSDT,1678681200000,2023-03-13 04:20:00,22328.9,22368.3,22328.9,22357,22.64317815,506198.207031091,506198.207031091,1
okx,BTCUSDT,1678681260000,2023-03-13 04:21:00,22357.1,22385.4,22347.6,22385.4,2.70591337,60516.911209369,60516.911209369,1
okx,BTCUSDT,1678681320000,2023-03-13 04:22:00,22385.2,22387.8,22366.1,22366.1,2.57015454,57511.964037724,57511.964037724,1
okx,BTCUSDT,1678681380000,2023-03-13 04:23:00,22366.1,22375.3,22348.9,22349.8,9.06188802,202561.016763692,202561.016763692,1
okx,BTCUSDT,1678681440000,2023-03-13 04:24:00,22349,22391.3,22349,22379.5,6.08018184,136012.369305839,136012.369305839,1
okx,BTCUSDT,1678681500000,2023-03-13 04:25:00,22378.6,22400.6,22378.6,22388.5,15.29339457,342427.400765583,342427.400765583,1
okx,BTCUSDT,1678681560000,2023-03-13 04:26:00,22391.4,22391.4,22363.2,22380.5,12.56441442,281127.609416331,281127.609416331,1
okx,BTCUSDT,1678681620000,2023-03-13 04:27:00,22378.8,22378.8,22345.1,22366.3,8.16077712,182515.192000917,182515.192000917,1
okx,BTCUSDT,1678681680000,2023-03-13 04:28:00,22363.1,22382.1,22356.2,22366.5,11.65626436,260760.125967968,260760.125967968,1
okx,BTCUSDT,1678681740000,2023-03-13 04:29:00,22362.7,22367.9,22346.9,22346.9,7.66111928,171292.907676391,171292.907676391,1
okx,BTCUSDT,1678681800000,2023-03-13 04:30:00,22350.3,22361.8,22350.3,22359.3,2.84199415,63540.439570647,63540.439570647,1
okx,BTCUSDT,1678681860000,2023-03-13 04:31:00,22359.3,22367.8,22338,22341.7,7.82877798,175004.805737792,175004.805737792,1
okx,BTCUSDT,1678681920000,2023-03-13 04:32:00,22340,22348.5,22334.3,22335.1,4.47034433,99879.202405087,99879.202405087,1
okx,BTCUSDT,1678681980000,2023-03-13 04:33:00,22333.7,22334.9,22316.7,22327.5,7.42944726,165859.471377007,165859.471377007,1
okx,BTCUSDT,1678682040000,2023-03-13 04:34:00,22325.9,22352,22323.6,22334.3,6.24445189,139479.181751796,139479.181751796,1
okx,BTCUSDT,1678682100000,2023-03-13 04:35:00,22330.2,22353.8,22330.2,22346.9,5.11878083,114369.163993997,114369.163993997,1
okx,BTCUSDT,1678682160000,2023-03-13 04:36:00,22346.9,22361.1,22344.3,22353.9,2.89903681,64804.936730576,64804.936730576,1
okx,BTCUSDT,1678682220000,2023-03-13 04:37:00,22353.8,22353.9,22345,22349.6,1.47601943,32989.903038553,32989.903038553,1
okx,BTCUSDT,1678682280000,2023-03-13 04:38:00,22349.6,22372.7,22340.8,22372.7,3.31019733,74003.709687597,74003.709687597,1
okx,BTCUSDT,1678682340000,2023-03-13 04:39:00,22372.8,22375.1,22357.7,22358,8.00340533,179023.628887388,179023.628887388,1
okx,BTCUSDT,1678682400000,2023-03-13 04:40:00,22360.3,22374.9,22357.6,22364.8,8.35851668,186949.94732376,186949.94732376,1
okx,BTCUSDT,1678682460000,2023-03-13 04:41:00,22364.3,22369.4,22355.3,22355.3,8.11676182,181486.832288827,181486.832288827,1
okx,BTCUSDT,1678682520000,2023-03-13 04:42:00,22355.3,22364.1,22351.2,22363.1,4.39010808,98143.013144978,98143.013144978,1
okx,BTCUSDT,1678682580000,2023-03-13 04:43:00,22364.1,22380,22355.6,22378,4.18584802,93644.032967983,93644.032967983,1
okx,BTCUSDT,1678682640000,2023-03-13 04:44:00,22378,22378,22352.2,22354.8,11.57560255,258965.302480354,258965.302480354,1
okx,BTCUSDT,1678682700000,2023-03-13 04:45:00,22354.9,22369.9,22354.9,22369.6,1.39949264,31295.628561967,31295.628561967,1
okx,BTCUSDT,1678682760000,2023-03-13 04:46:00,22369.6,22381.7,22366.9,22380.8,2.43133258,54385.264608636,54385.264608636,1
okx,BTCUSDT,1678682820000,2023-03-13 04:47:00,22382.5,22390,22376.3,22385,16.65209177,372763.425862788,372763.425862788,1
okx,BTCUSDT,1678682880000,2023-03-13 04:48:00,22385,22397.3,22380.1,22384.1,2.07921909,46554.070865833,46554.070865833,1
okx,BTCUSDT,1678682940000,2023-03-13 04:49:00,22381.9,22381.9,22366.3,22368.2,4.04206962,90445.475655123,90445.475655123,1
okx,BTCUSDT,1678683000000,2023-03-13 04:50:00,22368.3,22376.5,22365.6,22370.2,1.07716327,24098.353258114,24098.353258114,1
okx,BTCUSDT,1678683060000,2023-03-13 04:51:00,22369.4,22373.4,22345,22345,14.54379722,325228.786148463,325228.786148463,1
okx,BTCUSDT,1678683120000,2023-03-13 04:52:00,22345.1,22349.7,22333.6,22335.8,2.61860571,58514.770463645,58514.770463645,1
okx,BTCUSDT,1678683180000,2023-03-13 04:53:00,22335.8,22340.3,22333.5,22333.5,2.98189397,66602.911079109,66602.911079109,1
okx,BTCUSDT,1678683240000,2023-03-13 04:54:00,22333.5,22333.5,22311.4,22320.1,2.93994265,65620.156700376,65620.156700376,1
okx,BTCUSDT,1678683300000,2023-03-13 04:55:00,22320.2,22336.3,22320.1,22331.2,2.15489126,48115.118915904,48115.118915904,1
okx,BTCUSDT,1678683360000,2023-03-13 04:56:00,22331,22331.1,22315,22319,7.82078242,174598.957476659,174598.957476659,1
okx,BTCUSDT,1678683420000,2023-03-13 04:57:00,22320,22320.3,22290.9,22308.3,10.23182841,228264.063480752,228264.063480752,1
okx,BTCUSDT,1678683480000,2023-03-13 04:58:00,22305.2,22313.6,22291.9,22309.3,6.20524002,138373.435270005,138373.435270005,1
okx,BTCUSDT,1678683540000,2023-03-13 04:59:00,22309.3,22330,22309.3,22325.4,8.93026131,199355.440198876,199355.440198876,1
okx,BTCUSDT,1678683600000,2023-03-13 05:00:00,22325.3,22340.6,22322.1,22332.8,11.18437767,249787.732267954,249787.732267954,1
okx,BTCUSDT,1678683660000,2023-03-13 05:01:00,22332.1,22336.2,22316.4,22324,5.54397265,123764.255941444,123764.255941444,1
okx,BTCUSDT,1678683720000,2023-03-13 05:02:00,22324,22332.1,22316.3,22318.8,5.4418228,121472.257323401,121472.257323401,1
okx,BTCUSDT,1678683780000,2023-03-13 05:03:00,22320.3,22333,22318.7,22333,4.20871364,93970.887504492,93970.887504492,1
okx,BTCUSDT,1678683840000,2023-03-13 05:04:00,22335.9,22342.4,22329.5,22334.6,2.16110469,48273.984366404,48273.984366404,1
okx,BTCUSDT,1678683900000,2023-03-13 05:05:00,22335.3,22344.9,22334.5,22343.5,3.43465979,76722.087648551,76722.087648551,1
okx,BTCUSDT,1678683960000,2023-03-13 05:06:00,22344.6,22353.5,22344.6,22350.8,2.74573323,61365.383905705,61365.383905705,1
okx,BTCUSDT,1678684020000,2023-03-13 05:07:00,22353.9,22362.2,22352.2,22356.6,2.6350664,58916.060408591,58916.060408591,1
okx,BTCUSDT,1678684080000,2023-03-13 05:08:00,22354,22361.1,22341.7,22361.1,3.38213346,75595.475800859,75595.475800859,1
okx,BTCUSDT,1678684140000,2023-03-13 05:09:00,22361.1,22366.6,22355.4,22357.8,4.45451413,99598.688272694,99598.688272694,1
okx,BTCUSDT,1678684200000,2023-03-13 05:10:00,22358.7,22358.8,22342.8,22347.8,3.24605423,72549.627612357,72549.627612357,1
okx,BTCUSDT,1678684260000,2023-03-13 05:11:00,22347.9,22347.9,22330,22332,5.56017974,124203.8091599,124203.8091599,1
okx,BTCUSDT,1678684320000,2023-03-13 05:12:00,22332,22341.7,22331.9,22332.2,2.83650585,63355.783720327,63355.783720327,1
okx,BTCUSDT,1678684380000,2023-03-13 05:13:00,22332.2,22353.6,22332.2,22351.2,7.65742365,171093.903061535,171093.903061535,1
okx,BTCUSDT,1678684440000,2023-03-13 05:14:00,22350.1,22354.5,22333.2,22333.3,21.31328684,476271.470416687,476271.470416687,1
okx,BTCUSDT,1678684500000,2023-03-13 05:15:00,22333.2,22352.7,22332,22341.7,5.08759247,113698.692961088,113698.692961088,1
okx,BTCUSDT,1678684560000,2023-03-13 05:16:00,22344.4,22347.9,22332,22332,1.26543156,28273.639332256,28273.639332256,1
okx,BTCUSDT,1678684620000,2023-03-13 05:17:00,22332,22334.7,22330,22332.2,3.50130797,78194.197985046,78194.197985046,1
okx,BTCUSDT,1678684680000,2023-03-13 05:18:00,22332.2,22337.3,22332.2,22337.2,1.31460139,29361.940776929,29361.940776929,1
okx,BTCUSDT,1678684740000,2023-03-13 05:19:00,22337.2,22351.7,22334.3,22346.7,1.96843428,43988.937007054,43988.937007054,1
okx,BTCUSDT,1678684800000,2023-03-13 05:20:00,22346.8,22346.8,22333,22333,1.32865534,29680.157413386,29680.157413386,1
okx,BTCUSDT,1678684860000,2023-03-13 05:21:00,22332.3,22332.3,22332,22332.1,0.15074326,3366.416075842,3366.416075842,1
okx,BTCUSDT,1678684920000,2023-03-13 05:22:00,22332.1,22341.4,22332.1,22332.1,2.72636549,60891.670296226,60891.670296226,1
okx,BTCUSDT,1678684980000,2023-03-13 05:23:00,22332.1,22334.4,22332,22334.2,0.39443106,8808.597677291,8808.597677291,1
okx,BTCUSDT,1678685040000,2023-03-13 05:24:00,22334.2,22334.3,22315.6,22316.8,2.80320801,62585.514978749,62585.514978749,1
okx,BTCUSDT,1678685100000,2023-03-13 05:25:00,22317.6,22321.6,22316.1,22319.4,2.58219209,57629.588889808,57629.588889808,1
okx,BTCUSDT,1678685160000,2023-03-13 05:26:00,22319.5,22337.3,22319.5,22336.3,14.38746295,321262.518217288,321262.518217288,1
okx,BTCUSDT,1678685220000,2023-03-13 05:27:00,22336.4,22336.5,22332.6,22332.7,6.45716458,144217.567774564,144217.567774564,1
okx,BTCUSDT,1678685280000,2023-03-13 05:28:00,22332.7,22332.7,22326.6,22330.6,2.09485253,46780.662182955,46780.662182955,1
okx,BTCUSDT,1678685340000,2023-03-13 05:29:00,22330.5,22338.4,22330.5,22337.1,7.63446822,170501.194687396,170501.194687396,1
okx,BTCUSDT,1678685400000,2023-03-13 05:30:00,22338.5,22338.5,22325,22325,5.58787537,124788.312534721,124788.312534721,1
okx,BTCUSDT,1678685460000,2023-03-13 05:31:00,22325.1,22328.4,22316,22318.8,3.59649581,80279.636395613,80279.636395613,1
okx,BTCUSDT,1678685520000,2023-03-13 05:32:00,22316.9,22316.9,22301.2,22301.2,12.32082087,274817.35790576,274817.35790576,1
okx,BTCUSDT,1678685580000,2023-03-13 05:33:00,22300.3,22302.9,22290,22295.2,6.19730906,138180.65003274,138180.65003274,1
okx,BTCUSDT,1678685640000,2023-03-13 05:34:00,22296.7,22299.8,22285,22298.3,8.1642461,182008.8620441,182008.8620441,1
okx,BTCUSDT,1678685700000,2023-03-13 05:35:00,22298.4,22315,22294.3,22314.9,23.17590225,516899.85983864,516899.85983864,1
okx,BTCUSDT,1678685760000,2023-03-13 05:36:00,22315,22315,22301.1,22313.5,1.02543353,22873.124016232,22873.124016232,1
okx,BTCUSDT,1678685820000,2023-03-13 05:37:00,22313.5,22323,22313.5,22321.4,3.39764795,75834.520643331,75834.520643331,1
okx,BTCUSDT,1678685880000,2023-03-13 05:38:00,22322.5,22322.5,22311.3,22322.2,10.72927453,239443.74058107,239443.74058107,1
okx,BTCUSDT,1678685940000,2023-03-13 05:39:00,22325.6,22341.8,22325.6,22339.7,4.85366524,108403.243420734,108403.243420734,1
okx,BTCUSDT,1678686000000,2023-03-13 05:40:00,22337.1,22364.6,22337.1,22362.4,10.90639818,243868.190919017,243868.190919017,1
okx,BTCUSDT,1678686060000,2023-03-13 05:41:00,22362.4,22362.5,22351.4,22356.5,6.94349964,155241.973487755,155241.973487755,1
okx,BTCUSDT,1678686120000,2023-03-13 05:42:00,22356.5,22365.4,22350,22363.6,3.31924923,74200.378680577,74200.378680577,1
okx,BTCUSDT,1678686180000,2023-03-13 05:43:00,22361.8,22365.5,22343.5,22343.5,5.75877601,128745.560435434,128745.560435434,1
okx,BTCUSDT,1678686240000,2023-03-13 05:44:00,22344.8,22375.3,22344.8,22370.6,4.99629189,111746.155607402,111746.155607402,1
okx,BTCUSDT,1678686300000,2023-03-13 05:45:00,22370.7,22390,22370.7,22378.5,52.31117326,1170975.835809332,1170975.835809332,1
okx,BTCUSDT,1678686360000,2023-03-13 05:46:00,22378.5,22378.5,22361.4,22368.9,2.91444194,65203.867766281,65203.867766281,1
okx,BTCUSDT,1678686420000,2023-03-13 05:47:00,22368.9,22373.1,22364.5,22368.3,2.63222448,58881.664995292,58881.664995292,1
okx,BTCUSDT,1678686480000,2023-03-13 05:48:00,22368.3,22389.4,22366.5,22379.4,9.90111414,221538.576350014,221538.576350014,1
okx,BTCUSDT,1678686540000,2023-03-13 05:49:00,22379.4,22381,22360.1,22368,5.83713607,130595.927202473,130595.927202473,1
okx,BTCUSDT,1678686600000,2023-03-13 05:50:00,22369.8,22377.7,22365,22375.1,1.64721986,36853.462157379,36853.462157379,1
okx,BTCUSDT,1678686660000,2023-03-13 05:51:00,22375.1,22375.2,22367.5,22372.5,0.38137432,8531.72496766,8531.72496766,1
okx,BTCUSDT,1678686720000,2023-03-13 05:52:00,22372.5,22393.3,22372.5,22386.9,6.7767674,151687.856766942,151687.856766942,1
okx,BTCUSDT,1678686780000,2023-03-13 05:53:00,22386.9,22386.9,22367.4,22369.1,10.5906832,237016.83622814,237016.83622814,1
okx,BTCUSDT,1678686840000,2023-03-13 05:54:00,22369.1,22379.1,22365.8,22375.7,3.05103881,68248.789129498,68248.789129498,1
okx,BTCUSDT,1678686900000,2023-03-13 05:55:00,22375.6,22376.4,22365.9,22372.7,5.35603851,119810.644159915,119810.644159915,1
okx,BTCUSDT,1678686960000,2023-03-13 05:56:00,22372.8,22376.4,22368,22369.2,2.85493847,63874.537529089,63874.537529089,1
okx,BTCUSDT,1678687020000,2023-03-13 05:57:00,22369.2,22379.4,22369.1,22379.3,0.87135182,19497.089321842,19497.089321842,1
okx,BTCUSDT,1678687080000,2023-03-13 05:58:00,22379.4,22399,22379.4,22393.5,1.454972,32585.779722301,32585.779722301,1
okx,BTCUSDT,1678687140000,2023-03-13 05:59:00,22393.6,22401.4,22390.7,22398.9,11.74870176,263138.925092282,263138.925092282,1
okx,BTCUSDT,1678687200000,2023-03-13 06:00:00,22398.6,22399.9,22389,22391,3.76244425,84252.416191177,84252.416191177,1
okx,BTCUSDT,1678687260000,2023-03-13 06:01:00,22391,22398.1,22378.8,22378.9,6.78136585,151849.26848162,151849.26848162,1
okx,BTCUSDT,1678687320000,2023-03-13 06:02:00,22381.4,22382.4,22379,22379,0.85793037,19200.176572157,19200.176572157,1
okx,BTCUSDT,1678687380000,2023-03-13 06:03:00,22379,22383.6,22362.1,22362.5,1.91012236,42740.08435963,42740.08435963,1
okx,BTCUSDT,1678687440000,2023-03-13 06:04:00,22362.6,22372.5,22362.6,22372.5,1.58137472,35376.831282075,35376.831282075,1
okx,BTCUSDT,1678687500000,2023-03-13 06:05:00,22372.4,22428.6,22372.4,22428.6,3.68338704,82510.375624831,82510.375624831,1
okx,BTCUSDT,1678687560000,2023-03-13 06:06:00,22427.2,22500,22385.7,22385.7,80.43060621,1806650.960882076,1806650.960882076,1
okx,BTCUSDT,1678687620000,2023-03-13 06:07:00,22385.7,22385.7,22323.5,22323.5,18.6815674,417509.909359556,417509.909359556,1
okx,BTCUSDT,1678687680000,2023-03-13 06:08:00,22322.8,22355,22320.8,22348.5,11.41368812,254964.456279862,254964.456279862,1
okx,BTCUSDT,1678687740000,2023-03-13 06:09:00,22347.5,22351.5,22327.9,22327.9,11.34871147,253555.947230047,253555.947230047,1
okx,BTCUSDT,1678687800000,2023-03-13 06:10:00,22328.1,22352.9,22327.9,22345.1,3.08245402,68881.659910292,68881.659910292,1
okx,BTCUSDT,1678687860000,2023-03-13 06:11:00,22345.4,22345.4,22339.3,22340.2,9.39200769,209831.717447395,209831.717447395,1
okx,BTCUSDT,1678687920000,2023-03-13 06:12:00,22342.4,22345.2,22333,22340.3,19.30558303,431270.228932736,431270.228932736,1
okx,BTCUSDT,1678687980000,2023-03-13 06:13:00,22334.8,22337,22330,22330,6.8325878,152590.331670268,152590.331670268,1
okx,BTCUSDT,1678688040000,2023-03-13 06:14:00,22330,22336.6,22330,22330.1,14.56949272,325352.699277743,325352.699277743,1
