exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCEUR,1678520580000,2023-03-11 07:43:00,18811.13,18811.18,18770.64,18810.84,2.24083793
coinbase,BTCEUR,1678520640000,2023-03-11 07:44:00,18831.59,18831.59,18793.89,18794.83,0.83576998
coinbase,BTCEUR,1678520700000,2023-03-11 07:45:00,18764.35,18804.71,18753.16,18799.78,1.11611215
coinbase,BTCEUR,1678520760000,2023-03-11 07:46:00,18806.25,18808.46,18746.65,18746.65,0.18123387
coinbase,BTCEUR,1678520820000,2023-03-11 07:47:00,18788.34,18812.01,18780.45,18802.4,1.76843154
coinbase,BTCEUR,1678520880000,2023-03-11 07:48:00,18806.39,18843.63,18805.1,18840.58,0.78994406
coinbase,BTCEUR,1678520940000,2023-03-11 07:49:00,18855.77,18883.41,18849.34,18883.27,0.70848429
coinbase,BTCEUR,1678521000000,2023-03-11 07:50:00,18880.1,18880.13,18831.26,18831.26,1.19167925
coinbase,BTCEUR,1678521060000,2023-03-11 07:51:00,18832.18,18856.48,18827.67,18840.12,0.56694326
coinbase,BTCEUR,1678521120000,2023-03-11 07:52:00,18834.97,18834.97,18788.07,18800.24,1.51673584
coinbase,BTCEUR,1678521180000,2023-03-11 07:53:00,18784.05,18784.25,18774.85,18782.62,1.26557927
coinbase,BTCEUR,1678521240000,2023-03-11 07:54:00,18789.11,18801.32,18782.1,18782.1,0.73968432
coinbase,BTCEUR,1678521300000,2023-03-11 07:55:00,18781.7,18783.15,18758.46,18762.9,2.92462711
coinbase,BTCEUR,1678521360000,2023-03-11 07:56:00,18761.75,18786.05,18745.81,18752.18,1.06707442
coinbase,BTCEUR,1678521420000,2023-03-11 07:57:00,18755.63,18761.02,18720,18731.29,0.2416371
coinbase,BTCEUR,1678521480000,2023-03-11 07:58:00,18720,18744.56,18699,18732.15,1.28874088
coinbase,BTCEUR,1678521540000,2023-03-11 07:59:00,18737.29,18769.91,18725.5,18725.5,0.59947703
coinbase,BTCEUR,1678521600000,2023-03-11 08:00:00,18721.27,18747.24,18701.85,18747.24,0.51271875
coinbase,BTCEUR,1678521660000,2023-03-11 08:01:00,18735.02,18744.31,18719.01,18729.99,1.634827
coinbase,BTCEUR,1678521720000,2023-03-11 08:02:00,18739.61,18748.41,18714.76,18714.76,1.67256233
coinbase,BTCEUR,1678521780000,2023-03-11 08:03:00,18715.77,18735.65,18706.51,18706.51,2.24570236
coinbase,BTCEUR,1678521840000,2023-03-11 08:04:00,18709.43,18709.43,18660.35,18660.35,3.551877
coinbase,BTCEUR,1678521900000,2023-03-11 08:05:00,18656.99,18708.13,18649.44,18703.14,5.64545749
coinbase,BTCEUR,1678521960000,2023-03-11 08:06:00,18707.08,18717.06,18654.66,18666.63,1.56927022
coinbase,BTCEUR,1678522020000,2023-03-11 08:07:00,18667,18691.06,18658.99,18671.88,2.03703637
coinbase,BTCEUR,1678522080000,2023-03-11 08:08:00,18671.4,18697.8,18661.64,18695.5,1.43116235
coinbase,BTCEUR,1678522140000,2023-03-11 08:09:00,18713.01,18764.92,18709.16,18758.82,1.43168604
coinbase,BTCEUR,1678522200000,2023-03-11 08:10:00,18760.82,18768.94,18745.64,18754.27,1.42622729
coinbase,BTCEUR,1678522260000,2023-03-11 08:11:00,18741,18768.57,18730.43,18768.57,1.2980429
coinbase,BTCEUR,1678522320000,2023-03-11 08:12:00,18769.77,18807.82,18766.99,18807.82,0.5921366
coinbase,BTCEUR,1678522380000,2023-03-11 08:13:00,18803.04,18818.64,18766.66,18767.03,1.16412075
coinbase,BTCEUR,1678522440000,2023-03-11 08:14:00,18768.62,18780.68,18755.51,18780.65,1.0995299
coinbase,BTCEUR,1678522500000,2023-03-11 08:15:00,18795.45,18795.45,18779.23,18784.49,1.58772401
coinbase,BTCEUR,1678522560000,2023-03-11 08:16:00,18792.93,18821.71,18787.66,18821.66,2.595731
coinbase,BTCEUR,1678522620000,2023-03-11 08:17:00,18829.01,18850.67,18820.74,18822.2,3.32607782
coinbase,BTCEUR,1678522680000,2023-03-11 08:18:00,18823.5,18827.98,18807.41,18827.38,2.33084554
coinbase,BTCEUR,1678522740000,2023-03-11 08:19:00,18827.39,18842.77,18816.52,18842.71,2.16355511
coinbase,BTCEUR,1678522800000,2023-03-11 08:20:00,18839.9,18842.72,18817.99,18832.58,2.68909933
coinbase,BTCEUR,1678522860000,2023-03-11 08:21:00,18831.18,18838.17,18821.87,18827.2,2.35301561
coinbase,BTCEUR,1678522920000,2023-03-11 08:22:00,18835.89,18873.82,18835.89,18869.82,7.81336767
coinbase,BTCEUR,1678522980000,2023-03-11 08:23:00,18869.82,18874.47,18850.83,18872.54,1.92206703
coinbase,BTCEUR,1678523040000,2023-03-11 08:24:00,18869.97,18872.62,18853.12,18855.44,2.22057508
