start,symbol,low,high,open,close,volume,product_id,timestamp_utc
1678173840,BTCUSDC,22418.65,22425.25,22421.09,22422.99,1.85341977,BTC-USDC,2023-03-07 07:24:00+00:00
1678173900,BTCUSDC,22422.37,22429.79,22422.99,22425.05,1.40681593,BTC-USDC,2023-03-07 07:25:00+00:00
1678173960,BTCUSDC,22425.04,22432.58,22425.05,22426.26,1.71579001,BTC-USDC,2023-03-07 07:26:00+00:00
1678174020,BTCUSDC,22420.67,22427.34,22426.27,22422.22,1.54615285,BTC-USDC,2023-03-07 07:27:00+00:00
1678174080,BTCUSDC,22421.6,22427.34,22421.93,22425.91,2.6746593,BTC-USDC,2023-03-07 07:28:00+00:00
1678174140,BTCUSDC,22425.26,22429.33,22425.84,22425.72,0.81022945,BTC-USDC,2023-03-07 07:29:00+00:00
1678174200,BTCUSDC,22423.8,22425.72,22425.72,22424.84,1.63035596,BTC-USDC,2023-03-07 07:30:00+00:00
1678174260,BTCUSDC,22421.65,22425.34,22424.84,22422.82,0.70208401,BTC-USDC,2023-03-07 07:31:00+00:00
1678174320,BTCUSDC,22422.81,22428.87,22422.81,22428.87,0.40065409,BTC-USDC,2023-03-07 07:32:00+00:00
1678174380,BTCUSDC,22426.98,22429.91,22428.87,22429.9,0.89745609,BTC-USDC,2023-03-07 07:33:00+00:00
1678174440,BTCUSDC,22428.8,22435.98,22429.9,22433,5.22789047,BTC-USDC,2023-03-07 07:34:00+00:00
1678174500,BTCUSDC,22430.21,22439.18,22432.2,22439.18,1.18682391,BTC-USDC,2023-03-07 07:35:00+00:00
1678174560,BTCUSDC,22435.91,22439.54,22439.54,22436.27,0.54762042,BTC-USDC,2023-03-07 07:36:00+00:00
1678174620,BTCUSDC,22433.21,22438.43,22436.47,22435.36,1.06305431,BTC-USDC,2023-03-07 07:37:00+00:00
1678174680,BTCUSDC,22433.22,22435.82,22435.32,22435.81,0.27263317,BTC-USDC,2023-03-07 07:38:00+00:00
1678174740,BTCUSDC,22433.21,22435.99,22435.82,22433.47,0.82765254,BTC-USDC,2023-03-07 07:39:00+00:00
1678174800,BTCUSDC,22426.32,22435.03,22433.47,22427.69,1.53088191,BTC-USDC,2023-03-07 07:40:00+00:00
1678174860,BTCUSDC,22424.53,22430.47,22424.77,22430.47,0.34486282,BTC-USDC,2023-03-07 07:41:00+00:00
1678174920,BTCUSDC,22428.93,22430.34,22429.46,22429.52,0.22939266,BTC-USDC,2023-03-07 07:42:00+00:00
1678174980,BTCUSDC,22429.52,22434.22,22430.33,22431.54,0.95606831,BTC-USDC,2023-03-07 07:43:00+00:00
1678175040,BTCUSDC,22427.8,22432.75,22431.53,22432.02,2.66725917,BTC-USDC,2023-03-07 07:44:00+00:00
1678175100,BTCUSDC,22429.49,22432.9,22431.99,22429.49,0.45964997,BTC-USDC,2023-03-07 07:45:00+00:00
1678175160,BTCUSDC,22429.14,22434.06,22430.48,22432.77,0.61667423,BTC-USDC,2023-03-07 07:46:00+00:00
1678175220,BTCUSDC,22431.69,22432.94,22432.77,22432.11,0.51121246,BTC-USDC,2023-03-07 07:47:00+00:00
1678175280,BTCUSDC,22419.63,22432.66,22431.69,22420.21,2.84908307,BTC-USDC,2023-03-07 07:48:00+00:00
