symbol,datetime,open,high,low,close,volume,trades,imputed,gap_size,impute_method
BTCUSDT,2023-03-11 01:41:00+00:00,20499.5,20682.8,20483.3,20585.4,6.40949115,86,,,
BTCUSDT,2023-03-11 01:42:00+00:00,20614.4,20614.5,20608.9,20608.9,0.06597443,4,,,
BTCUSDT,2023-03-11 01:43:00+00:00,20613.4,20660.5,20613.4,20660.5,0.18400238,5,,,
BTCUSDT,2023-03-11 01:44:00+00:00,20630.1,20630.1,20626.1,20626.1,0.18559761,6,,,
BTCUSDT,2023-03-11 01:45:00+00:00,20626.1,20626.1,20520.5,20549.4,2.92537754,36,,,
BTCUSDT,2023-03-11 01:46:00+00:00,20547.6,20556.7,20546.3,20548.6,0.23904557,23,,,
BTCUSDT,2023-03-11 01:47:00+00:00,20547.4,20554.4,20516.5,20546.6,0.33930183,20,,,
BTCUSDT,2023-03-11 01:48:00+00:00,20536.5,20552.4,20531.2,20548.7,0.26768689,21,,,
BTCUSDT,2023-03-11 01:49:00+00:00,20553.7,20568.9,20538.4,20557.2,1.86490767,24,,,
BTCUSDT,2023-03-11 01:50:00+00:00,20553.1,20581.1,20553.1,20576.7,2.07708737,42,,,
BTCUSDT,2023-03-11 01:51:00+00:00,20576.7,20602.5,20576.7,20591.1,3.42306532,44,,,
BTCUSDT,2023-03-11 01:52:00+00:00,20610.7,20680.2,20597.7,20680.2,10.0868541,30,,,
BTCUSDT,2023-03-11 01:53:00+00:00,20617.0,20640.0,20603.7,20628.7,4.38664758,38,,,
BTCUSDT,2023-03-11 01:54:00+00:00,20620.8,20634.9,20589.1,20630.8,7.46499375,88,,,
BTCUSDT,2023-03-11 01:55:00+00:00,20633.3,20666.7,20630.9,20661.7,4.60709836,103,,,
BTCUSDT,2023-03-11 01:56:00+00:00,20654.7,20693.2,20632.3,20681.4,3.11747751,59,,,
BTCUSDT,2023-03-11 01:57:00+00:00,20681.4,20681.4,20620.8,20623.7,2.736968,39,,,
BTCUSDT,2023-03-11 01:58:00+00:00,20624.1,20634.4,20589.1,20589.2,2.45400491,57,,,
BTCUSDT,2023-03-11 01:59:00+00:00,20589.2,20602.2,20589.2,20597.9,0.13104803,9,,,
BTCUSDT,2023-03-11 02:00:00+00:00,20595.2,20597.5,20589.7,20595.2,0.62128631,15,,,
BTCUSDT,2023-03-11 02:01:00+00:00,20595.3,20595.3,20570.1,20570.1,3.21295389,29,,,
BTCUSDT,2023-03-11 02:02:00+00:00,20570.1,20617.7,20568.6,20617.7,0.73318345,11,,,
BTCUSDT,2023-03-11 02:03:00+00:00,20621.2,20621.2,20621.2,20621.2,0.02476047,2,,,
BTCUSDT,2023-03-11 02:04:00+00:00,20621.1,20649.5,20621.1,20639.2,5.13459621,78,,,
BTCUSDT,2023-03-11 02:05:00+00:00,20642.3,20642.3,20639.1,20639.1,0.26549796,6,,,
BTCUSDT,2023-03-11 02:06:00+00:00,20639.1,20642.9,20639.1,20639.1,0.06018168,6,,,
BTCUSDT,2023-03-11 02:07:00+00:00,20639.2,20639.2,20638.9,20638.9,0.36309219,15,,,
BTCUSDT,2023-03-11 02:08:00+00:00,20638.9,20638.9,20550.5,20550.5,2.76928858,19,,,
BTCUSDT,2023-03-11 02:09:00+00:00,20550.5,20550.5,20550.5,20550.5,0.01554063,1,,,
BTCUSDT,2023-03-11 02:10:00+00:00,20561.6,20561.6,20516.5,20516.5,2.1287282,19,,,
BTCUSDT,2023-03-11 02:11:00+00:00,20516.5,20516.5,20489.4,20489.4,0.02563514,7,,,
BTCUSDT,2023-03-11 02:12:00+00:00,20496.9,20507.7,20496.9,20500.4,0.09293478,6,,,
BTCUSDT,2023-03-11 02:13:00+00:00,20503.7,20503.7,20503.7,20503.7,0.00731632,1,,,
BTCUSDT,2023-03-11 02:14:00+00:00,20501.9,20501.9,20459.6,20463.2,3.25890537,31,,,
BTCUSDT,2023-03-11 02:15:00+00:00,20462.6,20482.1,20462.6,20482.1,0.65891758,8,,,
BTCUSDT,2023-03-11 02:16:00+00:00,20482.1,20482.1,20461.2,20481.5,2.51287586,34,,,
BTCUSDT,2023-03-11 02:17:00+00:00,20472.1,20472.1,20447.5,20447.5,2.03307143,25,,,
BTCUSDT,2023-03-11 02:18:00+00:00,20452.6,20452.7,20452.6,20452.7,0.04910066,2,,,
BTCUSDT,2023-03-11 02:19:00+00:00,20445.3,20452.2,20431.1,20431.1,1.72176021,10,,,
BTCUSDT,2023-03-11 02:20:00+00:00,20446.6,20448.9,20446.6,20448.9,0.9435252,3,,,
BTCUSDT,2023-03-11 02:21:00+00:00,20446.9,20461.2,20438.2,20460.4,0.01590572,5,,,
BTCUSDT,2023-03-11 02:22:00+00:00,20463.4,20463.4,20463.4,20463.4,0.00046331,1,,,
BTCUSDT,2023-03-11 02:23:00+00:00,20463.4,20463.4,20463.4,20463.4,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 02:24:00+00:00,20484.8,20502.0,20479.5,20479.5,4.94989406,23,,,
BTCUSDT,2023-03-11 02:25:00+00:00,20490.5,20490.5,20490.5,20490.5,1.89440244,2,,,
BTCUSDT,2023-03-11 02:26:00+00:00,20490.5,20490.5,20490.5,20490.5,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 02:27:00+00:00,20464.0,20464.0,20424.2,20424.2,0.11943732,6,,,
BTCUSDT,2023-03-11 02:28:00+00:00,20414.9,20424.0,20410.3,20410.3,1.08881234,18,,,
BTCUSDT,2023-03-11 02:29:00+00:00,20410.2,20418.1,20400.9,20418.1,2.31849757,28,,,
BTCUSDT,2023-03-11 02:30:00+00:00,20419.4,20419.4,20405.8,20405.8,1.57191541,5,,,
BTCUSDT,2023-03-11 02:31:00+00:00,20417.3,20417.3,20417.1,20417.1,0.00272077,2,,,
BTCUSDT,2023-03-11 02:32:00+00:00,20418.2,20426.0,20405.6,20408.7,9.25940906,97,,,
BTCUSDT,2023-03-11 02:33:00+00:00,20409.9,20418.5,20400.1,20406.7,11.64567037,143,,,
BTCUSDT,2023-03-11 02:34:00+00:00,20406.7,20406.7,20400.0,20400.1,0.6781825,13,,,
BTCUSDT,2023-03-11 02:35:00+00:00,20411.5,20423.9,20411.5,20423.9,0.06458097,5,,,
BTCUSDT,2023-03-11 02:36:00+00:00,20425.2,20429.2,20417.5,20426.7,1.04928446,10,,,
BTCUSDT,2023-03-11 02:37:00+00:00,20436.2,20448.0,20436.2,20439.2,0.10790243,4,,,
BTCUSDT,2023-03-11 02:38:00+00:00,20459.8,20521.1,20459.8,20485.8,2.15542656,19,,,
BTCUSDT,2023-03-11 02:39:00+00:00,20485.8,20486.4,20478.5,20481.0,0.5307421,11,,,
BTCUSDT,2023-03-11 02:40:00+00:00,20465.8,20470.2,20459.5,20464.2,0.12466608,6,,,
BTCUSDT,2023-03-11 02:41:00+00:00,20464.2,20464.2,20417.0,20426.9,0.31401606,19,,,
BTCUSDT,2023-03-11 02:42:00+00:00,20450.2,20459.1,20447.7,20459.1,0.08535301,6,,,
BTCUSDT,2023-03-11 02:43:00+00:00,20453.2,20453.2,20447.9,20447.9,0.02695373,3,,,
BTCUSDT,2023-03-11 02:44:00+00:00,20468.5,20468.5,20463.0,20463.0,0.1536984,4,,,
BTCUSDT,2023-03-11 02:45:00+00:00,20445.5,20451.0,20444.7,20444.7,1.00207213,4,,,
BTCUSDT,2023-03-11 02:46:00+00:00,20421.3,20462.7,20421.3,20462.7,1.34483849,17,,,
BTCUSDT,2023-03-11 02:47:00+00:00,20477.4,20481.3,20477.4,20481.3,0.299371,3,,,
BTCUSDT,2023-03-11 02:48:00+00:00,20517.1,20518.0,20508.4,20508.5,0.06812815,5,,,
BTCUSDT,2023-03-11 02:49:00+00:00,20504.7,20505.3,20504.7,20505.3,0.07433812,2,,,
BTCUSDT,2023-03-11 02:50:00+00:00,20504.2,20522.0,20504.2,20522.0,0.03281655,2,,,
BTCUSDT,2023-03-11 02:51:00+00:00,20488.6,20495.2,20474.4,20495.2,0.12912763,5,,,
BTCUSDT,2023-03-11 02:52:00+00:00,20492.8,20493.0,20492.8,20493.0,0.0396,5,,,
BTCUSDT,2023-03-11 02:53:00+00:00,20504.2,20504.2,20498.6,20498.7,0.85295016,7,,,
BTCUSDT,2023-03-11 02:54:00+00:00,20494.0,20503.2,20494.0,20500.4,0.06831087,7,,,
BTCUSDT,2023-03-11 02:55:00+00:00,20495.0,20498.6,20476.3,20496.2,0.1716231,7,,,
BTCUSDT,2023-03-11 02:56:00+00:00,20495.0,20498.6,20476.3,20496.2,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-11 02:57:00+00:00,20495.0,20498.6,20476.3,20496.2,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-11 02:58:00+00:00,20483.9,20483.9,20475.9,20475.9,1.0,9,,,
BTCUSDT,2023-03-11 02:59:00+00:00,20483.9,20483.9,20475.9,20475.9,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 03:00:00+00:00,20497.2,20497.2,20497.2,20497.2,0.00961122,1,,,
BTCUSDT,2023-03-11 03:01:00+00:00,20497.2,20497.2,20497.2,20497.2,0.0,0,True,3.0,LOCF
BTCUSDT,2023-03-11 03:02:00+00:00,20497.2,20497.2,20497.2,20497.2,0.0,0,True,3.0,LOCF
BTCUSDT,2023-03-11 03:03:00+00:00,20497.2,20497.2,20497.2,20497.2,0.0,0,True,3.0,LOCF
BTCUSDT,2023-03-11 03:04:00+00:00,20454.9,20456.1,20449.8,20449.8,1.98992212,10,,,
BTCUSDT,2023-03-11 03:05:00+00:00,20425.3,20425.3,20423.0,20423.0,0.58395011,6,,,
BTCUSDT,2023-03-11 03:06:00+00:00,20402.1,20402.9,20400.0,20400.0,1.11564054,14,,,
BTCUSDT,2023-03-11 03:07:00+00:00,20400.0,20400.0,20400.0,20400.0,0.94873614,21,,,
BTCUSDT,2023-03-11 03:08:00+00:00,20400.2,20400.2,20400.0,20400.0,0.20936578,8,,,
BTCUSDT,2023-03-11 03:09:00+00:00,20400.0,20400.0,20364.6,20364.6,3.45496138,74,,,
BTCUSDT,2023-03-11 03:10:00+00:00,20349.9,20349.9,20349.9,20349.9,0.00346,1,,,
BTCUSDT,2023-03-11 03:11:00+00:00,20349.9,20355.8,20349.8,20355.8,0.30890995,11,,,
BTCUSDT,2023-03-11 03:12:00+00:00,20349.9,20350.3,20349.9,20349.9,0.66616457,14,,,
BTCUSDT,2023-03-11 03:13:00+00:00,20349.8,20349.8,20323.2,20340.9,0.34528215,8,,,
BTCUSDT,2023-03-11 03:14:00+00:00,20350.6,20350.6,20350.6,20350.6,0.01133888,1,,,
BTCUSDT,2023-03-11 03:15:00+00:00,20350.6,20358.3,20350.6,20358.3,1.0848774,12,,,
BTCUSDT,2023-03-11 03:16:00+00:00,20350.6,20358.3,20350.6,20358.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 03:17:00+00:00,20376.9,20382.0,20356.0,20356.1,2.22419022,38,,,
BTCUSDT,2023-03-11 03:18:00+00:00,20350.6,20350.6,20350.6,20350.6,0.00711429,1,,,
BTCUSDT,2023-03-11 03:19:00+00:00,20350.6,20350.6,20350.6,20350.6,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 03:20:00+00:00,20367.3,20367.3,20367.3,20367.3,0.0023901,1,,,
BTCUSDT,2023-03-11 03:21:00+00:00,20362.7,20363.7,20354.9,20356.5,1.41510973,19,,,
BTCUSDT,2023-03-11 03:22:00+00:00,20351.4,20351.7,20341.0,20341.0,0.49453678,7,,,
BTCUSDT,2023-03-11 03:23:00+00:00,20351.5,20351.5,20351.4,20351.4,0.05890839,4,,,
BTCUSDT,2023-03-11 03:24:00+00:00,20343.2,20343.2,20342.3,20343.2,0.0492739,3,,,
BTCUSDT,2023-03-11 03:25:00+00:00,20352.1,20352.7,20338.8,20342.2,0.22326601,8,,,
BTCUSDT,2023-03-11 03:26:00+00:00,20345.6,20361.4,20342.7,20361.4,0.38175301,12,,,
BTCUSDT,2023-03-11 03:27:00+00:00,20359.3,20359.3,20353.3,20353.3,0.09178985,5,,,
BTCUSDT,2023-03-11 03:28:00+00:00,20367.7,20385.6,20366.3,20366.3,2.18265051,27,,,
BTCUSDT,2023-03-11 03:29:00+00:00,20362.0,20377.5,20360.9,20377.5,0.41153953,6,,,
BTCUSDT,2023-03-11 03:30:00+00:00,20376.7,20376.7,20376.7,20376.7,0.036757,1,,,
BTCUSDT,2023-03-11 03:31:00+00:00,20369.9,20370.0,20369.9,20370.0,0.06979729,3,,,
BTCUSDT,2023-03-11 03:32:00+00:00,20376.0,20387.1,20376.0,20387.1,0.37794129,7,,,
BTCUSDT,2023-03-11 03:33:00+00:00,20373.2,20373.2,20369.9,20369.9,0.02901923,5,,,
BTCUSDT,2023-03-11 03:34:00+00:00,20370.3,20406.0,20370.3,20406.0,0.77667034,10,,,
BTCUSDT,2023-03-11 03:35:00+00:00,20395.1,20395.1,20391.4,20393.7,0.02489123,4,,,
BTCUSDT,2023-03-11 03:36:00+00:00,20392.7,20405.3,20392.7,20405.3,0.05549284,3,,,
BTCUSDT,2023-03-11 03:37:00+00:00,20399.0,20399.0,20399.0,20399.0,0.00050541,1,,,
BTCUSDT,2023-03-11 03:38:00+00:00,20398.8,20412.1,20398.8,20406.8,2.49550046,15,,,
BTCUSDT,2023-03-11 03:39:00+00:00,20399.5,20406.0,20394.9,20401.4,2.47346158,30,,,
BTCUSDT,2023-03-11 03:40:00+00:00,20409.3,20420.8,20399.9,20404.2,2.94079034,60,,,
BTCUSDT,2023-03-11 03:41:00+00:00,20406.4,20406.7,20388.0,20398.8,1.23674298,55,,,
BTCUSDT,2023-03-11 03:42:00+00:00,20398.8,20418.3,20398.8,20413.5,0.60804531,9,,,
BTCUSDT,2023-03-11 03:43:00+00:00,20426.3,20437.7,20419.4,20419.4,0.02644441,4,,,
BTCUSDT,2023-03-11 03:44:00+00:00,20419.4,20419.4,20414.6,20414.6,0.01604078,3,,,
BTCUSDT,2023-03-11 03:45:00+00:00,20408.1,20408.2,20408.1,20408.2,0.09799288,4,,,
BTCUSDT,2023-03-11 03:46:00+00:00,20414.9,20414.9,20399.3,20403.4,0.31917127,13,,,
BTCUSDT,2023-03-11 03:47:00+00:00,20418.7,20433.2,20418.7,20433.2,0.02421149,3,,,
BTCUSDT,2023-03-11 03:48:00+00:00,20441.2,20455.0,20441.2,20445.8,0.12190795,7,,,
BTCUSDT,2023-03-11 03:49:00+00:00,20444.0,20451.0,20434.3,20434.3,0.47540526,18,,,
BTCUSDT,2023-03-11 03:50:00+00:00,20434.3,20452.0,20434.3,20441.3,1.05898309,13,,,
BTCUSDT,2023-03-11 03:51:00+00:00,20449.7,20449.7,20447.6,20447.6,0.02430743,3,,,
BTCUSDT,2023-03-11 03:52:00+00:00,20437.4,20437.4,20436.8,20436.8,0.11955854,6,,,
BTCUSDT,2023-03-11 03:53:00+00:00,20436.8,20436.8,20427.0,20427.2,0.31918577,17,,,
BTCUSDT,2023-03-11 03:54:00+00:00,20424.5,20424.5,20424.5,20424.5,0.09211327,5,,,
BTCUSDT,2023-03-11 03:55:00+00:00,20424.6,20425.1,20420.3,20420.4,0.37512022,14,,,
BTCUSDT,2023-03-11 03:56:00+00:00,20430.8,20430.9,20426.1,20428.1,0.34037191,8,,,
BTCUSDT,2023-03-11 03:57:00+00:00,20427.0,20427.0,20426.9,20426.9,0.25358651,9,,,
BTCUSDT,2023-03-11 03:58:00+00:00,20426.8,20426.8,20426.7,20426.7,0.05161565,2,,,
BTCUSDT,2023-03-11 03:59:00+00:00,20420.1,20420.1,20410.5,20410.5,0.51208834,4,,,
BTCUSDT,2023-03-11 04:00:00+00:00,20402.6,20413.7,20397.4,20413.6,1.06830831,23,,,
BTCUSDT,2023-03-11 04:01:00+00:00,20413.5,20416.7,20397.9,20415.8,2.38145704,43,,,
BTCUSDT,2023-03-11 04:02:00+00:00,20425.8,20425.8,20416.1,20416.1,0.25163019,13,,,
BTCUSDT,2023-03-11 04:03:00+00:00,20415.2,20419.8,20410.6,20419.5,0.92959127,33,,,
BTCUSDT,2023-03-11 04:04:00+00:00,20419.5,20421.3,20419.4,20419.5,0.89332132,43,,,
BTCUSDT,2023-03-11 04:05:00+00:00,20412.7,20412.7,20385.4,20400.9,3.159138,34,,,
BTCUSDT,2023-03-11 04:06:00+00:00,20400.8,20400.8,20360.1,20374.2,1.06809292,9,,,
BTCUSDT,2023-03-11 04:07:00+00:00,20371.0,20371.0,20352.2,20352.7,0.25413176,8,,,
BTCUSDT,2023-03-11 04:08:00+00:00,20357.4,20364.1,20347.1,20352.1,5.36063437,59,,,
BTCUSDT,2023-03-11 04:09:00+00:00,20352.1,20358.0,20352.1,20358.0,1.96556196,26,,,
BTCUSDT,2023-03-11 04:10:00+00:00,20348.2,20349.8,20320.7,20320.7,3.11192393,73,,,
BTCUSDT,2023-03-11 04:11:00+00:00,20312.1,20322.2,20300.0,20300.2,4.81566077,72,,,
BTCUSDT,2023-03-11 04:12:00+00:00,20301.0,20302.2,20287.4,20295.2,2.04857837,21,,,
BTCUSDT,2023-03-11 04:13:00+00:00,20302.2,20320.1,20302.2,20310.4,0.52832667,18,,,
BTCUSDT,2023-03-11 04:14:00+00:00,20314.5,20317.4,20310.5,20310.6,0.1398764,11,,,
BTCUSDT,2023-03-11 04:15:00+00:00,20315.9,20324.9,20315.9,20324.0,0.58492895,50,,,
BTCUSDT,2023-03-11 04:16:00+00:00,20326.7,20333.9,20324.1,20333.9,0.14276471,18,,,
BTCUSDT,2023-03-11 04:17:00+00:00,20339.4,20362.4,20339.4,20362.4,0.03340444,4,,,
BTCUSDT,2023-03-11 04:18:00+00:00,20360.9,20366.6,20353.9,20359.1,0.41538833,21,,,
BTCUSDT,2023-03-11 04:19:00+00:00,20366.2,20417.4,20361.7,20390.1,4.27642856,44,,,
BTCUSDT,2023-03-11 04:20:00+00:00,20390.1,20395.2,20390.0,20390.0,0.55724811,16,,,
BTCUSDT,2023-03-11 04:21:00+00:00,20390.1,20390.1,20356.4,20356.4,2.14514655,74,,,
BTCUSDT,2023-03-11 04:22:00+00:00,20353.9,20353.9,20338.6,20351.1,2.00513539,15,,,
BTCUSDT,2023-03-11 04:23:00+00:00,20363.2,20363.2,20363.1,20363.2,0.09053197,4,,,
BTCUSDT,2023-03-11 04:24:00+00:00,20364.7,20376.0,20364.1,20376.0,1.04522132,20,,,
BTCUSDT,2023-03-11 04:25:00+00:00,20376.0,20413.8,20376.0,20381.0,4.01440629,37,,,
BTCUSDT,2023-03-11 04:26:00+00:00,20379.2,20379.2,20348.1,20359.6,1.56030911,32,,,
BTCUSDT,2023-03-11 04:27:00+00:00,20358.7,20365.8,20340.5,20357.2,3.9423694,34,,,
BTCUSDT,2023-03-11 04:28:00+00:00,20341.8,20352.6,20341.8,20342.0,1.24093,12,,,
BTCUSDT,2023-03-11 04:29:00+00:00,20353.5,20362.0,20353.5,20362.0,0.64696899,2,,,
BTCUSDT,2023-03-11 04:30:00+00:00,20362.0,20390.8,20362.0,20364.2,0.09483904,10,,,
BTCUSDT,2023-03-11 04:31:00+00:00,20365.6,20381.9,20365.6,20381.9,0.05305984,7,,,
BTCUSDT,2023-03-11 04:32:00+00:00,20373.0,20376.7,20369.6,20371.0,0.09362319,7,,,
BTCUSDT,2023-03-11 04:33:00+00:00,20367.0,20367.0,20366.8,20366.8,0.02628051,2,,,
BTCUSDT,2023-03-11 04:34:00+00:00,20366.7,20367.3,20362.0,20362.0,0.01257903,5,,,
BTCUSDT,2023-03-11 04:35:00+00:00,20362.1,20362.1,20352.3,20352.8,0.33596299,14,,,
BTCUSDT,2023-03-11 04:36:00+00:00,20350.9,20357.1,20350.9,20357.1,0.31795684,13,,,
BTCUSDT,2023-03-11 04:37:00+00:00,20359.4,20359.8,20356.3,20357.7,0.01830704,5,,,
BTCUSDT,2023-03-11 04:38:00+00:00,20354.3,20364.4,20351.6,20351.6,0.47505962,7,,,
BTCUSDT,2023-03-11 04:39:00+00:00,20347.2,20348.3,20347.1,20348.3,1.11592201,10,,,
BTCUSDT,2023-03-11 04:40:00+00:00,20348.6,20363.8,20318.7,20331.6,1.26047541,16,,,
BTCUSDT,2023-03-11 04:41:00+00:00,20323.9,20331.4,20322.1,20327.9,0.1371377,9,,,
BTCUSDT,2023-03-11 04:42:00+00:00,20318.0,20336.5,20318.0,20326.9,2.79629886,43,,,
BTCUSDT,2023-03-11 04:43:00+00:00,20324.7,20342.8,20324.5,20324.5,4.38484495,52,,,
BTCUSDT,2023-03-11 04:44:00+00:00,20321.2,20345.6,20321.1,20322.2,1.27203128,14,,,
BTCUSDT,2023-03-11 04:45:00+00:00,20322.2,20372.2,20320.9,20372.2,5.14493939,25,,,
BTCUSDT,2023-03-11 04:46:00+00:00,20331.5,20331.5,20320.0,20331.4,5.40277497,22,,,
BTCUSDT,2023-03-11 04:47:00+00:00,20331.4,20331.4,20326.3,20331.3,14.81778901,15,,,
BTCUSDT,2023-03-11 04:48:00+00:00,20321.6,20331.4,20321.6,20325.1,0.42673188,6,,,
BTCUSDT,2023-03-11 04:49:00+00:00,20331.3,20331.3,20330.4,20330.4,0.08108087,4,,,
BTCUSDT,2023-03-11 04:50:00+00:00,20335.1,20335.1,20335.1,20335.1,0.034068,1,,,
BTCUSDT,2023-03-11 04:51:00+00:00,20345.7,20345.7,20345.7,20345.7,0.022712,1,,,
BTCUSDT,2023-03-11 04:52:00+00:00,20345.0,20345.0,20345.0,20345.0,0.00083559,1,,,
BTCUSDT,2023-03-11 04:53:00+00:00,20348.0,20348.0,20347.3,20347.3,0.08045025,3,,,
BTCUSDT,2023-03-11 04:54:00+00:00,20348.0,20348.0,20347.3,20347.3,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 04:55:00+00:00,20341.5,20341.9,20332.4,20332.4,0.57016199,5,,,
BTCUSDT,2023-03-11 04:56:00+00:00,20341.5,20341.9,20332.4,20332.4,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 04:57:00+00:00,20341.3,20343.5,20341.2,20343.5,0.72858596,9,,,
BTCUSDT,2023-03-11 04:58:00+00:00,20351.4,20351.5,20337.0,20337.1,2.41139674,20,,,
BTCUSDT,2023-03-11 04:59:00+00:00,20335.7,20343.4,20335.6,20341.1,0.54066845,7,,,
BTCUSDT,2023-03-11 05:00:00+00:00,20347.9,20348.0,20347.9,20348.0,0.06695522,2,,,
BTCUSDT,2023-03-11 05:01:00+00:00,20345.6,20349.5,20331.5,20331.5,0.13381011,5,,,
BTCUSDT,2023-03-11 05:02:00+00:00,20325.3,20336.8,20323.9,20324.0,0.8572315,21,,,
BTCUSDT,2023-03-11 05:03:00+00:00,20326.1,20332.9,20325.2,20326.2,0.74478596,17,,,
BTCUSDT,2023-03-11 05:04:00+00:00,20326.2,20333.0,20326.2,20333.0,1.72971651,28,,,
BTCUSDT,2023-03-11 05:05:00+00:00,20329.6,20333.0,20329.6,20333.0,0.63104556,3,,,
BTCUSDT,2023-03-11 05:06:00+00:00,20333.0,20333.0,20329.4,20329.4,0.2341233,7,,,
BTCUSDT,2023-03-11 05:07:00+00:00,20333.0,20333.0,20333.0,20333.0,37.85206198,74,,,
BTCUSDT,2023-03-11 05:08:00+00:00,20333.0,20335.6,20333.0,20335.6,44.45553106,66,,,
BTCUSDT,2023-03-11 05:09:00+00:00,20381.5,20394.1,20381.5,20394.1,3.00308011,19,,,
BTCUSDT,2023-03-11 05:10:00+00:00,20399.9,20416.4,20398.7,20398.8,1.02990478,26,,,
BTCUSDT,2023-03-11 05:11:00+00:00,20398.7,20398.7,20398.7,20398.7,0.01410983,1,,,
BTCUSDT,2023-03-11 05:12:00+00:00,20387.8,20387.8,20387.8,20387.8,0.2302876,4,,,
BTCUSDT,2023-03-11 05:13:00+00:00,20385.9,20385.9,20385.9,20385.9,0.00072613,1,,,
BTCUSDT,2023-03-11 05:14:00+00:00,20385.9,20385.9,20385.9,20385.9,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-11 05:15:00+00:00,20385.9,20385.9,20385.9,20385.9,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-11 05:16:00+00:00,20384.7,20384.7,20384.7,20384.7,0.44732468,14,,,
BTCUSDT,2023-03-11 05:17:00+00:00,20384.7,20385.2,20384.7,20385.2,0.463196,11,,,
BTCUSDT,2023-03-11 05:18:00+00:00,20384.9,20385.2,20382.1,20382.2,0.54682976,10,,,
BTCUSDT,2023-03-11 05:19:00+00:00,20376.3,20376.3,20369.5,20375.0,1.44772979,21,,,
BTCUSDT,2023-03-11 05:20:00+00:00,20377.4,20377.4,20371.9,20371.9,0.78326926,12,,,
BTCUSDT,2023-03-11 05:21:00+00:00,20373.9,20378.4,20366.8,20375.7,2.25394364,23,,,
BTCUSDT,2023-03-11 05:22:00+00:00,20395.8,20400.7,20386.7,20400.7,0.19196263,5,,,
BTCUSDT,2023-03-11 05:23:00+00:00,20417.9,20427.0,20417.9,20427.0,0.11055611,5,,,
BTCUSDT,2023-03-11 05:24:00+00:00,20426.9,20426.9,20426.9,20426.9,0.11397774,2,,,
BTCUSDT,2023-03-11 05:25:00+00:00,20426.8,20427.0,20406.9,20427.0,4.7378822,51,,,
BTCUSDT,2023-03-11 05:26:00+00:00,20416.9,20416.9,20416.9,20416.9,0.02629616,1,,,
BTCUSDT,2023-03-11 05:27:00+00:00,20420.8,20420.8,20400.0,20400.0,0.05067476,2,,,
BTCUSDT,2023-03-11 05:28:00+00:00,20420.8,20420.8,20400.0,20400.0,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 05:29:00+00:00,20423.7,20426.4,20423.7,20426.4,0.10030433,4,,,
BTCUSDT,2023-03-11 05:30:00+00:00,20426.4,20426.4,20412.1,20423.0,0.52617548,15,,,
BTCUSDT,2023-03-11 05:31:00+00:00,20426.4,20426.4,20412.1,20423.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-11 05:32:00+00:00,20426.4,20426.4,20412.1,20423.0,0.0,0,True,2.0,LOCF
BTCUSDT,2023-03-11 05:33:00+00:00,20404.6,20408.4,20404.6,20408.4,0.31734567,3,,,
BTCUSDT,2023-03-11 05:34:00+00:00,20400.0,20400.0,20400.0,20400.0,7.152e-05,1,,,
BTCUSDT,2023-03-11 05:35:00+00:00,20392.2,20398.0,20392.2,20398.0,0.21393663,9,,,
BTCUSDT,2023-03-11 05:36:00+00:00,20379.2,20391.7,20377.3,20390.2,6.41397799,38,,,
BTCUSDT,2023-03-11 05:37:00+00:00,20392.1,20398.3,20387.9,20397.7,3.37165394,20,,,
BTCUSDT,2023-03-11 05:38:00+00:00,20394.9,20405.9,20394.9,20405.9,0.03372948,3,,,
BTCUSDT,2023-03-11 05:39:00+00:00,20397.3,20423.2,20391.1,20401.3,10.93005252,48,,,
BTCUSDT,2023-03-11 05:40:00+00:00,20391.2,20399.8,20387.7,20399.8,2.00943001,23,,,
BTCUSDT,2023-03-11 05:41:00+00:00,20393.2,20393.2,20380.5,20380.5,1.03463627,15,,,
BTCUSDT,2023-03-11 05:42:00+00:00,20386.4,20388.2,20384.2,20388.1,1.5104459,14,,,
BTCUSDT,2023-03-11 05:43:00+00:00,20387.8,20388.3,20384.9,20384.9,3.12841946,11,,,
BTCUSDT,2023-03-11 05:44:00+00:00,20387.8,20388.3,20384.9,20384.9,0.0,0,True,1.0,LOCF
BTCUSDT,2023-03-11 05:45:00+00:00,20379.7,20385.7,20379.7,20385.2,3.22837476,23,,,
BTCUSDT,2023-03-11 05:46:00+00:00,20387.9,20388.1,20387.9,20388.1,1.88232085,7,,,
BTCUSDT,2023-03-11 05:47:00+00:00,20388.0,20388.0,20388.0,20388.0,0.01294753,1,,,
