symbol,time_period_start,time_period_end,price_open,price_high,price_low,price_close,volume_traded,trades_count,imputed,gap_size,impute_method
USDCUSD,2023-03-03T10:27:00.0000000Z,2023-03-03T10:28:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T10:28:00.0000000Z,2023-03-03T10:29:00.0000000Z,1.0,1.0,1.0,1.0,770.0,1,False,0,none
USDCUSD,2023-03-03T10:29:00.0000000Z,2023-03-03T10:30:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T10:30:00.0000000Z,2023-03-03T10:31:00.0000000Z,0.9999,0.9999,0.9999,0.9999,8687.8,5,False,0,none
USDCUSD,2023-03-03T10:31:00.0000000Z,2023-03-03T10:32:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:32:00.0000000Z,2023-03-03T10:33:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:33:00.0000000Z,2023-03-03T10:34:00.0000000Z,1.0,1.0,1.0,1.0,5505.4509,1,False,0,none
USDCUSD,2023-03-03T10:34:00.0000000Z,2023-03-03T10:35:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:35:00.0000000Z,2023-03-03T10:36:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:36:00.0000000Z,2023-03-03T10:37:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:37:00.0000000Z,2023-03-03T10:38:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:38:00.0000000Z,2023-03-03T10:39:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:39:00.0000000Z,2023-03-03T10:40:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:40:00.0000000Z,2023-03-03T10:41:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:41:00.0000000Z,2023-03-03T10:42:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:42:00.0000000Z,2023-03-03T10:43:00.0000000Z,0.9999639488667524,0.9999681282867253,0.9999379742736517,0.9999567210116351,0.0,0,True,9,ETS
USDCUSD,2023-03-03T10:43:00.0000000Z,2023-03-03T10:44:00.0000000Z,1.0,1.0,0.9999,0.9999,200.6739,2,False,0,none
USDCUSD,2023-03-03T10:44:00.0000000Z,2023-03-03T10:45:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:45:00.0000000Z,2023-03-03T10:46:00.0000000Z,1.0,1.0,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:46:00.0000000Z,2023-03-03T10:47:00.0000000Z,1.0,1.0,1.0,1.0,187.9923,1,False,0,none
USDCUSD,2023-03-03T10:47:00.0000000Z,2023-03-03T10:48:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:48:00.0000000Z,2023-03-03T10:49:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:49:00.0000000Z,2023-03-03T10:50:00.0000000Z,0.9999,0.9999,0.9999,0.9999,6906.468,2,False,0,none
USDCUSD,2023-03-03T10:50:00.0000000Z,2023-03-03T10:51:00.0000000Z,0.9999,0.9999,0.9999,0.9999,266.47155,2,False,0,none
USDCUSD,2023-03-03T10:51:00.0000000Z,2023-03-03T10:52:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T10:52:00.0000000Z,2023-03-03T10:53:00.0000000Z,0.9999,0.9999,0.9999,0.9999,10.0,1,False,0,none
USDCUSD,2023-03-03T10:53:00.0000000Z,2023-03-03T10:54:00.0000000Z,0.9999,0.9999,0.9999,0.9999,10.0,1,False,0,none
USDCUSD,2023-03-03T10:54:00.0000000Z,2023-03-03T10:55:00.0000000Z,0.9999,0.9999,0.9999,0.9999,30.0,2,False,0,none
USDCUSD,2023-03-03T10:55:00.0000000Z,2023-03-03T10:56:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,2,LOCF
USDCUSD,2023-03-03T10:56:00.0000000Z,2023-03-03T10:57:00.0000000Z,0.9999,0.9999,0.9999,0.9999,0.0,0,True,2,LOCF
