symbol,open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,num_trades
ETHUSD,1678993440000,2023-03-16 19:04:00,1666.13000000,1666.66000000,1665.68000000,1666.16000000,9.81980000,1678993499999,13
ETHUSD,1678993500000,2023-03-16 19:05:00,1666.42000000,1667.00000000,1665.66000000,1666.76000000,69.20190000,1678993559999,57
ETHUSD,1678993560000,2023-03-16 19:06:00,1667.00000000,1668.63000000,1666.58000000,1668.35000000,112.23840000,1678993619999,133
ETHUSD,1678993620000,2023-03-16 19:07:00,1667.99000000,1668.67000000,1667.58000000,1667.98000000,39.48470000,1678993679999,43
ETHUSD,1678993680000,2023-03-16 19:08:00,1667.43000000,1667.92000000,1665.56000000,1665.56000000,33.96770000,1678993739999,44
ETHUSD,1678993740000,2023-03-16 19:09:00,1665.96000000,1667.02000000,1665.26000000,1665.87000000,30.07180000,1678993799999,38
ETHUSD,1678993800000,2023-03-16 19:10:00,1666.03000000,1667.43000000,1666.03000000,1667.17000000,21.18970000,1678993859999,35
ETHUSD,1678993860000,2023-03-16 19:11:00,1667.02000000,1667.39000000,1666.18000000,1667.10000000,24.64950000,1678993919999,33
ETHUSD,1678993920000,2023-03-16 19:12:00,1667.05000000,1667.48000000,1665.62000000,1667.48000000,24.05180000,1678993979999,28
ETHUSD,1678993980000,2023-03-16 19:13:00,1667.71000000,1668.02000000,1666.68000000,1666.69000000,26.23010000,1678994039999,30
ETHUSD,1678994040000,2023-03-16 19:14:00,1666.81000000,1667.63000000,1666.54000000,1667.08000000,39.88660000,1678994099999,46
ETHUSD,1678994100000,2023-03-16 19:15:00,1667.25000000,1667.66000000,1665.68000000,1667.51000000,27.64950000,1678994159999,38
ETHUSD,1678994160000,2023-03-16 19:16:00,1667.39000000,1671.36000000,1667.39000000,1671.36000000,109.36900000,1678994219999,264
ETHUSD,1678994220000,2023-03-16 19:17:00,1671.41000000,1677.26000000,1670.92000000,1674.19000000,315.57830000,1678994279999,522
ETHUSD,1678994280000,2023-03-16 19:18:00,1674.20000000,1677.05000000,1674.20000000,1675.40000000,183.91910000,1678994339999,210
ETHUSD,1678994340000,2023-03-16 19:19:00,1675.26000000,1676.19000000,1674.27000000,1674.69000000,53.69830000,1678994399999,106
ETHUSD,1678994400000,2023-03-16 19:20:00,1675.33000000,1676.14000000,1674.21000000,1675.34000000,96.88710000,1678994459999,110
