symbol,open_time_ms,open_time_utc,open,high,low,close,volume,imputed,gap_size,impute_method
BTCUSDT,1677630600000,2023-03-01 00:30:00,23178.89,23191.24,23174.7,23191.24,1.54027,False,0,none
BTCUSDT,1677630660000,2023-03-01 00:31:00,23191.37,23201.96,23191.37,23201.94,0.17888,False,0,none
BTCUSDT,1677630720000,2023-03-01 00:32:00,23201.25,23223.13,23201.25,23203.39,2.49377,False,0,none
BTCUSDT,1677630780000,2023-03-01 00:33:00,23206.9,23217.48,23206.9,23206.91,2.81719,False,0,none
BTCUSDT,1677630840000,2023-03-01 00:34:00,23206.91,23206.91,23199.14,23202.67,1.03508,False,0,none
BTCUSDT,1677630900000,2023-03-01 00:35:00,23203.37,23211.13,23199.86,23201.26,1.54217,False,0,none
BTCUSDT,1677630960000,2023-03-01 00:36:00,23201.27,23201.61,23187.84,23190.57,0.98929,False,0,none
BTCUSDT,1677631020000,2023-03-01 00:37:00,23189.96,23199.14,23186.43,23196.08,1.67314,False,0,none
BTCUSDT,1677631080000,2023-03-01 00:38:00,23198.03,23202.9,23198.03,23202.89,0.33144,False,0,none
BTCUSDT,1677631140000,2023-03-01 00:39:00,23201.49,23201.49,23186.64,23190.67,0.49886,False,0,none
BTCUSDT,1677631200000,2023-03-01 00:40:00,23191.36,23191.84,23181.64,23186.27,0.67947,False,0,none
BTCUSDT,1677631260000,2023-03-01 00:41:00,23185.73,23185.73,23184.31,23184.31,0.14957,False,0,none
BTCUSDT,1677631320000,2023-03-01 00:42:00,23184.32,23195.6,23184.32,23192.55,1.83855,False,0,none
BTCUSDT,1677631380000,2023-03-01 00:43:00,23194.89,23194.89,23161.9,23161.9,1.58254,False,0,none
