exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCUSDT,1723986000000,2024-08-18 13:00:00,59948.39,60201.28,59830.48,59841.41,2.83265285
coinbase,BTCUSDT,1723989600000,2024-08-18 14:00:00,59873.21,59962.13,59673.08,59812.73,5.94930522
coinbase,BTCUSDT,1723993200000,2024-08-18 15:00:00,59789.79,59930.63,59719.5,59856.93,0.89240487
coinbase,BTCUSDT,1723996800000,2024-08-18 16:00:00,59881.76,59942.06,59787.48,59842.03,2.75730048
coinbase,BTCUSDT,1724000400000,2024-08-18 17:00:00,59844.85,59855.44,59384.24,59535.19,9.77509574
coinbase,BTCUSDT,1724004000000,2024-08-18 18:00:00,59544.06,59626.52,59471.75,59586.57,3.88860875
coinbase,BTCUSDT,1724007600000,2024-08-18 19:00:00,59574.82,59758.26,59513.05,59710.62,3.68232265
coinbase,BTCUSDT,1724011200000,2024-08-18 20:00:00,59714.82,59858.89,59683.6,59798.75,2.79519042
coinbase,BTCUSDT,1724014800000,2024-08-18 21:00:00,59784.27,59801.13,59332.7,59452.26,5.96330851
coinbase,BTCUSDT,1724018400000,2024-08-18 22:00:00,59417.99,59583.85,59338.24,59354.62,5.93644236
coinbase,BTCUSDT,1724022000000,2024-08-18 23:00:00,59357.43,59398.06,58406.56,58450.26,43.4972171
coinbase,BTCUSDT,1724025600000,2024-08-19 00:00:00,58416.16,58697.62,58220.15,58360.47,35.67967253
coinbase,BTCUSDT,1721865600000,2024-07-25 00:00:00,65360.87,65621.06,65291.84,65520.09,13.60455154
coinbase,BTCUSDT,1721869200000,2024-07-25 01:00:00,65495.64,65509.35,64212.53,64478.67,88.11438775
coinbase,BTCUSDT,1721872800000,2024-07-25 02:00:00,64483.81,64483.81,63950.71,64220.13,35.02659977
coinbase,BTCUSDT,1721876400000,2024-07-25 03:00:00,64191.37,64282.54,63857.86,64095.68,21.86909551
coinbase,BTCUSDT,1721880000000,2024-07-25 04:00:00,64086.67,64287.02,63786.05,64216,15.29896555
coinbase,BTCUSDT,1721883600000,2024-07-25 05:00:00,64211.91,64331.53,64116.15,64267.79,16.87354993
coinbase,BTCUSDT,1721887200000,2024-07-25 06:00:00,64229.64,64367.09,64092.21,64320.45,8.8523451
coinbase,BTCUSDT,1721890800000,2024-07-25 07:00:00,64320.45,64388.79,64074.92,64115.42,14.24529729
coinbase,BTCUSDT,1721894400000,2024-07-25 08:00:00,64134.42,64404.87,63873.79,64341.46,20.4601474
coinbase,BTCUSDT,1721898000000,2024-07-25 09:00:00,64363.4,64475.6,64233.98,64303.54,3.39305721
coinbase,BTCUSDT,1721901600000,2024-07-25 10:00:00,64309.99,64313.17,63981.71,64181.12,11.64419201
coinbase,BTCUSDT,1721905200000,2024-07-25 11:00:00,64168.9,64292.54,64089.57,64089.57,10.24624882
coinbase,BTCUSDT,1721908800000,2024-07-25 12:00:00,64113.51,64402.54,63915.59,64128.86,22.92590967
coinbase,BTCUSDT,1721912400000,2024-07-25 13:00:00,64129.18,64374.16,63745.99,64031.39,21.06012561
coinbase,BTCUSDT,1721916000000,2024-07-25 14:00:00,64043.18,64840.82,63459.79,64839.05,41.86336185
coinbase,BTCUSDT,1721919600000,2024-07-25 15:00:00,64825.53,65017.33,64531.7,64774.41,26.28586031
coinbase,BTCUSDT,1721923200000,2024-07-25 16:00:00,64792.33,65175.64,64626.89,64850.3,26.50239543
coinbase,BTCUSDT,1721926800000,2024-07-25 17:00:00,64861.37,65066.38,64767.68,65048.75,13.8725811
coinbase,BTCUSDT,1721930400000,2024-07-25 18:00:00,65077.48,65189.13,64390.58,64566.24,13.28300664
coinbase,BTCUSDT,1721934000000,2024-07-25 19:00:00,64569.57,65002.46,64399.42,64679,21.57050756
coinbase,BTCUSDT,1721937600000,2024-07-25 20:00:00,64676.55,65300.23,64413.51,65300.23,16.07447236
