,exchange,symbol,open_time_utc,open,high,low,close,volume
2023-03-09 12:11:00+00:00,coinbase,BTCEUR,2023-03-09 12:11:00,20481.25,20481.73,20478.77,20478.77,0.02975799
2023-03-09 12:12:00+00:00,coinbase,BTCEUR,2023-03-09 12:12:00,20475.78,20478.7,20475.78,20478.7,0.00334847
2023-03-09 12:13:00+00:00,coinbase,BTCEUR,2023-03-09 12:13:00,20478.24,20478.24,20476.56,20476.56,0.02401401
2023-03-09 12:14:00+00:00,coinbase,BTCEUR,2023-03-09 12:13:00,20478.24,20478.24,20476.56,20476.56,0.0
2023-03-09 12:15:00+00:00,coinbase,BTCEUR,2023-03-09 12:15:00,20473.85,20473.85,20460.0,20460.0,0.04544109
2023-03-09 12:16:00+00:00,coinbase,BTCEUR,2023-03-09 12:16:00,20462.82,20465.24,20458.62,20458.62,0.24254418
2023-03-09 12:17:00+00:00,coinbase,BTCEUR,2023-03-09 12:17:00,20458.44,20458.44,20454.22,20455.64,0.03065324
2023-03-09 12:18:00+00:00,coinbase,BTCEUR,2023-03-09 12:18:00,20455.25,20457.07,20450.0,20450.0,0.03405018
2023-03-09 12:19:00+00:00,coinbase,BTCEUR,2023-03-09 12:19:00,20450.14,20450.14,20448.45,20448.45,0.02511309
2023-03-09 12:20:00+00:00,coinbase,BTCEUR,2023-03-09 12:20:00,20446.61,20449.01,20446.12,20448.76,0.0099056
2023-03-09 12:21:00+00:00,coinbase,BTCEUR,2023-03-09 12:21:00,20444.06,20447.18,20437.11,20447.18,0.02050205
2023-03-09 12:22:00+00:00,coinbase,BTCEUR,2023-03-09 12:22:00,20441.57,20441.81,20441.57,20441.81,0.00371196
2023-03-09 12:23:00+00:00,coinbase,BTCEUR,2023-03-09 12:23:00,20437.11,20444.07,20430.51,20444.07,0.00394519
2023-03-09 12:24:00+00:00,coinbase,BTCEUR,2023-03-09 12:24:00,20443.39,20448.22,20443.39,20446.2,0.02028393
2023-03-09 12:25:00+00:00,coinbase,BTCEUR,2023-03-09 12:25:00,20444.0,20462.51,20444.0,20462.43,0.07643597
2023-03-09 12:26:00+00:00,coinbase,BTCEUR,2023-03-09 12:26:00,20462.43,20462.43,20460.53,20460.53,0.10074051
2023-03-09 12:27:00+00:00,coinbase,BTCEUR,2023-03-09 12:27:00,20461.45,20461.45,20456.59,20459.84,0.02422318
2023-03-09 12:28:00+00:00,coinbase,BTCEUR,2023-03-09 12:28:00,20465.56,20465.56,20459.75,20459.75,0.002672
2023-03-09 12:29:00+00:00,coinbase,BTCEUR,2023-03-09 12:28:00,20465.56,20465.56,20459.75,20459.75,0.0
2023-03-09 12:30:00+00:00,coinbase,BTCEUR,2023-03-09 12:30:00,20462.45,20462.8,20460.45,20462.8,0.06411411
2023-03-09 12:31:00+00:00,coinbase,BTCEUR,2023-03-09 12:31:00,20462.61,20466.05,20461.74,20463.15,0.0418065
2023-03-09 12:32:00+00:00,coinbase,BTCEUR,2023-03-09 12:32:00,20462.46,20463.35,20460.4,20460.4,0.01202534
2023-03-09 12:33:00+00:00,coinbase,BTCEUR,2023-03-09 12:33:00,20457.25,20457.25,20451.64,20451.64,0.00679635
2023-03-09 12:34:00+00:00,coinbase,BTCEUR,2023-03-09 12:34:00,20454.09,20454.09,20448.23,20449.47,0.12799064
2023-03-09 12:35:00+00:00,coinbase,BTCEUR,2023-03-09 12:35:00,20451.11,20452.49,20450.16,20452.49,0.00342815
2023-03-09 12:36:00+00:00,coinbase,BTCEUR,2023-03-09 12:36:00,20452.7,20457.64,20452.7,20457.64,0.03058484
2023-03-09 12:37:00+00:00,coinbase,BTCEUR,2023-03-09 12:37:00,20460.65,20473.77,20460.65,20473.77,0.02935106
2023-03-09 12:38:00+00:00,coinbase,BTCEUR,2023-03-09 12:37:00,20460.65,20473.77,20460.65,20473.77,0.0
2023-03-09 12:39:00+00:00,coinbase,BTCEUR,2023-03-09 12:39:00,20470.81,20470.81,20468.02,20468.02,0.00047226
2023-03-09 12:40:00+00:00,coinbase,BTCEUR,2023-03-09 12:40:00,20466.21,20466.21,20466.21,20466.21,0.01136582
2023-03-09 12:41:00+00:00,coinbase,BTCEUR,2023-03-09 12:41:00,20467.33,20469.65,20465.42,20469.65,0.02205836
2023-03-09 12:42:00+00:00,coinbase,BTCEUR,2023-03-09 12:42:00,20462.4,20468.14,20462.4,20468.14,0.0432417
2023-03-09 12:43:00+00:00,coinbase,BTCEUR,2023-03-09 12:42:00,20462.4,20468.14,20462.4,20468.14,0.0
2023-03-09 12:44:00+00:00,coinbase,BTCEUR,2023-03-09 12:44:00,20467.02,20467.02,20464.36,20464.36,0.01840787
2023-03-09 12:45:00+00:00,coinbase,BTCEUR,2023-03-09 12:45:00,20466.04,20470.88,20466.04,20470.87,0.00828858
2023-03-09 12:46:00+00:00,coinbase,BTCEUR,2023-03-09 12:46:00,20468.27,20468.27,20461.85,20462.16,0.24677439
2023-03-09 12:47:00+00:00,coinbase,BTCEUR,2023-03-09 12:47:00,20463.87,20464.44,20463.87,20464.44,0.02510174
2023-03-09 12:48:00+00:00,coinbase,BTCEUR,2023-03-09 12:48:00,20466.37,20466.37,20465.31,20465.95,0.026392
2023-03-09 12:49:00+00:00,coinbase,BTCEUR,2023-03-09 12:49:00,20465.95,20465.95,20465.95,20465.95,0.00823649
2023-03-09 12:50:00+00:00,coinbase,BTCEUR,2023-03-09 12:50:00,20468.12,20468.12,20463.75,20463.75,0.15183288
2023-03-09 12:51:00+00:00,coinbase,BTCEUR,2023-03-09 12:51:00,20464.45,20472.86,20464.26,20465.82,0.77146169
2023-03-09 12:52:00+00:00,coinbase,BTCEUR,2023-03-09 12:52:00,20464.68,20464.68,20464.11,20464.11,0.02456399
2023-03-09 12:53:00+00:00,coinbase,BTCEUR,2023-03-09 12:53:00,20464.54,20464.54,20463.75,20464.5,0.02756641
2023-03-09 12:54:00+00:00,coinbase,BTCEUR,2023-03-09 12:54:00,20463.76,20463.76,20463.76,20463.76,0.05170646
2023-03-09 12:55:00+00:00,coinbase,BTCEUR,2023-03-09 12:54:00,20463.76,20463.76,20463.76,20463.76,0.0
2023-03-09 12:56:00+00:00,coinbase,BTCEUR,2023-03-09 12:56:00,20463.75,20463.75,20447.03,20450.89,0.37254395
2023-03-09 12:57:00+00:00,coinbase,BTCEUR,2023-03-09 12:57:00,20451.29,20452.3,20442.49,20442.49,0.43164075
2023-03-09 12:58:00+00:00,coinbase,BTCEUR,2023-03-09 12:58:00,20447.53,20447.53,20447.53,20447.53,0.06055632
2023-03-09 12:59:00+00:00,coinbase,BTCEUR,2023-03-09 12:59:00,20448.05,20453.89,20440.0,20453.89,0.03729209
2023-03-09 13:00:00+00:00,coinbase,BTCEUR,2023-03-09 12:59:00,20448.05,20453.89,20440.0,20453.89,0.0
2023-03-09 13:01:00+00:00,coinbase,BTCEUR,2023-03-09 13:01:00,20452.17,20452.17,20438.84,20442.02,0.59228734
2023-03-09 13:02:00+00:00,coinbase,BTCEUR,2023-03-09 13:02:00,20441.77,20450.16,20425.2,20450.16,0.37103243
2023-03-09 13:03:00+00:00,coinbase,BTCEUR,2023-03-09 13:02:00,20441.77,20450.16,20425.2,20450.16,0.0
2023-03-09 13:04:00+00:00,coinbase,BTCEUR,2023-03-09 13:04:00,20453.14,20457.64,20453.14,20456.46,0.01751501
2023-03-09 13:05:00+00:00,coinbase,BTCEUR,2023-03-09 13:05:00,20459.48,20462.21,20445.0,20445.0,0.0850309
2023-03-09 13:06:00+00:00,coinbase,BTCEUR,2023-03-09 13:06:00,20442.85,20442.85,20439.43,20439.43,0.00567182
2023-03-09 13:07:00+00:00,coinbase,BTCEUR,2023-03-09 13:07:00,20439.43,20442.89,20434.05,20439.23,0.62273859
2023-03-09 13:08:00+00:00,coinbase,BTCEUR,2023-03-09 13:08:00,20443.45,20445.84,20437.48,20445.84,0.04854615
2023-03-09 13:09:00+00:00,coinbase,BTCEUR,2023-03-09 13:09:00,20451.38,20453.89,20450.38,20452.66,0.74689397
2023-03-09 13:10:00+00:00,coinbase,BTCEUR,2023-03-09 13:09:00,20451.38,20453.89,20450.38,20452.66,0.0
2023-03-09 13:11:00+00:00,coinbase,BTCEUR,2023-03-09 13:11:00,20450.66,20460.87,20450.27,20460.87,0.44891733
2023-03-09 13:12:00+00:00,coinbase,BTCEUR,2023-03-09 13:12:00,20456.78,20459.76,20456.78,20459.53,0.39639703
2023-03-09 13:13:00+00:00,coinbase,BTCEUR,2023-03-09 13:13:00,20454.27,20457.61,20451.3,20451.78,0.19725445
2023-03-09 13:14:00+00:00,coinbase,BTCEUR,2023-03-09 13:14:00,20448.58,20453.02,20447.88,20449.19,0.19012521
2023-03-09 13:15:00+00:00,coinbase,BTCEUR,2023-03-09 13:15:00,20449.93,20452.76,20449.93,20452.76,0.02209316
2023-03-09 13:16:00+00:00,coinbase,BTCEUR,2023-03-09 13:16:00,20450.25,20452.69,20450.25,20452.69,0.47008218
2023-03-09 13:17:00+00:00,coinbase,BTCEUR,2023-03-09 13:17:00,20449.51,20451.01,20447.88,20447.88,0.19706695
2023-03-09 13:18:00+00:00,coinbase,BTCEUR,2023-03-09 13:18:00,20446.63,20446.63,20444.3,20446.01,0.03714037
2023-03-09 13:19:00+00:00,coinbase,BTCEUR,2023-03-09 13:19:00,20446.84,20451.44,20445.71,20445.71,0.24550252
2023-03-09 13:20:00+00:00,coinbase,BTCEUR,2023-03-09 13:20:00,20447.72,20448.32,20446.8,20447.61,0.06484085
2023-03-09 13:21:00+00:00,coinbase,BTCEUR,2023-03-09 13:21:00,20444.3,20444.3,20425.0,20429.08,0.50673705
2023-03-09 13:22:00+00:00,coinbase,BTCEUR,2023-03-09 13:22:00,20433.96,20433.96,20422.65,20426.19,0.0692091
2023-03-09 13:23:00+00:00,coinbase,BTCEUR,2023-03-09 13:23:00,20431.02,20431.47,20422.28,20422.64,0.15680447
2023-03-09 13:24:00+00:00,coinbase,BTCEUR,2023-03-09 13:24:00,20420.31,20421.84,20414.54,20414.54,0.03329774
2023-03-09 13:25:00+00:00,coinbase,BTCEUR,2023-03-09 13:25:00,20415.83,20436.68,20407.15,20436.68,0.57309068
2023-03-09 13:26:00+00:00,coinbase,BTCEUR,2023-03-09 13:26:00,20442.89,20450.97,20442.89,20445.21,0.16659588
2023-03-09 13:27:00+00:00,coinbase,BTCEUR,2023-03-09 13:27:00,20439.69,20440.59,20435.28,20435.28,0.22441795
2023-03-09 13:28:00+00:00,coinbase,BTCEUR,2023-03-09 13:28:00,20434.76,20442.44,20432.47,20442.44,0.47438909
2023-03-09 13:29:00+00:00,coinbase,BTCEUR,2023-03-09 13:29:00,20429.04,20429.55,20421.15,20421.15,0.28846802
2023-03-09 13:30:00+00:00,coinbase,BTCEUR,2023-03-09 13:30:00,20427.77,20462.04,20427.77,20448.13,5.62806582
2023-03-09 13:31:00+00:00,coinbase,BTCEUR,2023-03-09 13:31:00,20470.36,20475.81,20453.24,20475.81,1.06893544
2023-03-09 13:32:00+00:00,coinbase,BTCEUR,2023-03-09 13:32:00,20478.75,20484.96,20454.31,20454.31,1.46637078
2023-03-09 13:33:00+00:00,coinbase,BTCEUR,2023-03-09 13:33:00,20457.3,20488.14,20457.3,20488.14,1.21438091
2023-03-09 13:34:00+00:00,coinbase,BTCEUR,2023-03-09 13:34:00,20473.94,20478.96,20473.94,20478.96,0.00031872
2023-03-09 13:35:00+00:00,coinbase,BTCEUR,2023-03-09 13:35:00,20476.8,20486.16,20457.24,20467.06,0.83938737
2023-03-09 13:36:00+00:00,coinbase,BTCEUR,2023-03-09 13:36:00,20463.43,20464.61,20458.25,20462.26,0.71367501
2023-03-09 13:37:00+00:00,coinbase,BTCEUR,2023-03-09 13:37:00,20465.54,20467.52,20465.54,20467.52,0.25381654
2023-03-09 13:38:00+00:00,coinbase,BTCEUR,2023-03-09 13:38:00,20469.27,20476.1,20461.62,20474.99,0.14190919
2023-03-09 13:39:00+00:00,coinbase,BTCEUR,2023-03-09 13:39:00,20472.8,20472.8,20467.48,20467.48,0.48496792
2023-03-09 13:40:00+00:00,coinbase,BTCEUR,2023-03-09 13:40:00,20476.0,20504.88,20474.94,20492.05,1.97567837
2023-03-09 13:41:00+00:00,coinbase,BTCEUR,2023-03-09 13:41:00,20494.88,20497.9,20480.27,20482.7,0.33242348
2023-03-09 13:42:00+00:00,coinbase,BTCEUR,2023-03-09 13:42:00,20482.18,20484.18,20478.88,20482.46,0.0432364
2023-03-09 13:43:00+00:00,coinbase,BTCEUR,2023-03-09 13:43:00,20482.55,20488.65,20480.97,20488.65,0.51164305
2023-03-09 13:44:00+00:00,coinbase,BTCEUR,2023-03-09 13:44:00,20484.27,20488.28,20482.57,20482.57,0.01080683
2023-03-09 13:45:00+00:00,coinbase,BTCEUR,2023-03-09 13:45:00,20485.98,20493.13,20485.98,20489.55,0.40071558
2023-03-09 13:46:00+00:00,coinbase,BTCEUR,2023-03-09 13:46:00,20488.63,20500.47,20488.63,20492.28,0.18555116
2023-03-09 13:47:00+00:00,coinbase,BTCEUR,2023-03-09 13:47:00,20489.71,20491.13,20485.0,20490.62,0.07588585
2023-03-09 13:48:00+00:00,coinbase,BTCEUR,2023-03-09 13:48:00,20487.82,20493.6,20485.0,20493.19,5.84604529
2023-03-09 13:49:00+00:00,coinbase,BTCEUR,2023-03-09 13:49:00,20490.82,20496.08,20488.0,20496.08,7.07854052
2023-03-09 13:50:00+00:00,coinbase,BTCEUR,2023-03-09 13:50:00,20497.02,20497.02,20495.3,20495.3,0.00497909
2023-03-09 13:51:00+00:00,coinbase,BTCEUR,2023-03-09 13:51:00,20505.91,20540.14,20505.91,20540.14,0.48704139
2023-03-09 13:52:00+00:00,coinbase,BTCEUR,2023-03-09 13:52:00,20529.44,20529.44,20522.86,20527.72,0.32290027
2023-03-09 13:53:00+00:00,coinbase,BTCEUR,2023-03-09 13:53:00,20527.96,20537.43,20527.96,20534.94,0.39700261
2023-03-09 13:54:00+00:00,coinbase,BTCEUR,2023-03-09 13:54:00,20527.67,20527.68,20516.57,20517.72,1.02854178
2023-03-09 13:55:00+00:00,coinbase,BTCEUR,2023-03-09 13:55:00,20529.22,20530.91,20520.11,20520.11,0.09399833
2023-03-09 13:56:00+00:00,coinbase,BTCEUR,2023-03-09 13:56:00,20525.34,20525.34,20518.5,20519.66,0.33687293
2023-03-09 13:57:00+00:00,coinbase,BTCEUR,2023-03-09 13:57:00,20516.57,20516.57,20503.64,20504.25,0.32505234
2023-03-09 13:58:00+00:00,coinbase,BTCEUR,2023-03-09 13:58:00,20501.1,20509.92,20495.3,20509.92,0.31521726
2023-03-09 13:59:00+00:00,coinbase,BTCEUR,2023-03-09 13:59:00,20506.13,20509.88,20506.13,20508.58,0.07956979
2023-03-09 14:00:00+00:00,coinbase,BTCEUR,2023-03-09 14:00:00,20509.9,20513.76,20501.9,20505.87,0.10669457
2023-03-09 14:01:00+00:00,coinbase,BTCEUR,2023-03-09 14:01:00,20503.81,20503.81,20491.1,20493.57,0.04711562
2023-03-09 14:02:00+00:00,coinbase,BTCEUR,2023-03-09 14:02:00,20492.71,20503.48,20491.2,20503.48,0.62756751
2023-03-09 14:03:00+00:00,coinbase,BTCEUR,2023-03-09 14:03:00,20500.33,20512.8,20500.33,20503.17,0.0530348
2023-03-09 14:04:00+00:00,coinbase,BTCEUR,2023-03-09 14:04:00,20511.04,20523.19,20508.77,20520.91,0.18124463
2023-03-09 14:05:00+00:00,coinbase,BTCEUR,2023-03-09 14:05:00,20526.6,20531.66,20524.92,20526.69,0.45913451
2023-03-09 14:06:00+00:00,coinbase,BTCEUR,2023-03-09 14:06:00,20530.57,20544.43,20530.57,20544.43,0.01493109
2023-03-09 14:07:00+00:00,coinbase,BTCEUR,2023-03-09 14:07:00,20548.92,20551.67,20545.58,20549.69,0.11316633
2023-03-09 14:08:00+00:00,coinbase,BTCEUR,2023-03-09 14:08:00,20552.12,20554.21,20543.73,20543.73,0.08717443
2023-03-09 14:09:00+00:00,coinbase,BTCEUR,2023-03-09 14:09:00,20549.8,20554.74,20546.5,20546.5,0.84236826
2023-03-09 14:10:00+00:00,coinbase,BTCEUR,2023-03-09 14:10:00,20555.55,20557.36,20555.26,20555.26,0.02899514
2023-03-09 14:11:00+00:00,coinbase,BTCEUR,2023-03-09 14:11:00,20550.07,20553.49,20550.07,20553.49,0.00216
2023-03-09 14:12:00+00:00,coinbase,BTCEUR,2023-03-09 14:12:00,20553.89,20562.92,20553.89,20562.92,0.02483245
2023-03-09 14:13:00+00:00,coinbase,BTCEUR,2023-03-09 14:13:00,20562.94,20562.94,20562.94,20562.94,0.00084115
2023-03-09 14:14:00+00:00,coinbase,BTCEUR,2023-03-09 14:14:00,20557.69,20566.07,20557.69,20566.07,0.17113032
2023-03-09 14:15:00+00:00,coinbase,BTCEUR,2023-03-09 14:15:00,20568.64,20600.54,20568.39,20600.54,0.75406501
2023-03-09 14:16:00+00:00,coinbase,BTCEUR,2023-03-09 14:16:00,20601.24,20601.24,20600.78,20600.78,0.00983364
2023-03-09 14:17:00+00:00,coinbase,BTCEUR,2023-03-09 14:17:00,20602.0,20613.99,20601.5,20613.99,0.08323599
2023-03-09 14:18:00+00:00,coinbase,BTCEUR,2023-03-09 14:18:00,20620.21,20632.4,20620.21,20623.21,0.95687619
2023-03-09 14:19:00+00:00,coinbase,BTCEUR,2023-03-09 14:19:00,20622.33,20639.98,20620.87,20629.85,0.04651492
2023-03-09 14:20:00+00:00,coinbase,BTCEUR,2023-03-09 14:20:00,20629.8,20629.8,20602.8,20602.8,0.02250891
2023-03-09 14:21:00+00:00,coinbase,BTCEUR,2023-03-09 14:21:00,20603.94,20603.95,20599.77,20601.27,0.01343009
2023-03-09 14:22:00+00:00,coinbase,BTCEUR,2023-03-09 14:22:00,20601.11,20601.11,20595.14,20595.14,0.03845084
2023-03-09 14:23:00+00:00,coinbase,BTCEUR,2023-03-09 14:23:00,20596.8,20596.8,20581.93,20581.93,0.06958443
2023-03-09 14:24:00+00:00,coinbase,BTCEUR,2023-03-09 14:24:00,20583.38,20587.59,20583.38,20587.59,0.00251693
2023-03-09 14:25:00+00:00,coinbase,BTCEUR,2023-03-09 14:25:00,20587.54,20587.54,20571.58,20575.0,0.15349522
2023-03-09 14:26:00+00:00,coinbase,BTCEUR,2023-03-09 14:26:00,20573.44,20573.44,20562.24,20568.87,0.66954651
2023-03-09 14:27:00+00:00,coinbase,BTCEUR,2023-03-09 14:27:00,20566.93,20570.99,20562.08,20562.6,0.34598258
2023-03-09 14:28:00+00:00,coinbase,BTCEUR,2023-03-09 14:28:00,20569.52,20570.55,20569.52,20570.55,0.06728304
2023-03-09 14:29:00+00:00,coinbase,BTCEUR,2023-03-09 14:29:00,20573.55,20573.55,20565.09,20565.09,0.08592727
2023-03-09 14:30:00+00:00,coinbase,BTCEUR,2023-03-09 14:30:00,20567.7,20568.84,20552.14,20552.14,0.07109633
2023-03-09 14:31:00+00:00,coinbase,BTCEUR,2023-03-09 14:31:00,20558.37,20560.73,20543.78,20543.78,0.04786104
2023-03-09 14:32:00+00:00,coinbase,BTCEUR,2023-03-09 14:32:00,20545.13,20549.34,20540.26,20545.23,0.12934579
2023-03-09 14:33:00+00:00,coinbase,BTCEUR,2023-03-09 14:33:00,20550.58,20558.75,20547.66,20554.67,0.04587374
2023-03-09 14:34:00+00:00,coinbase,BTCEUR,2023-03-09 14:34:00,20555.35,20578.7,20555.35,20577.99,0.21225282
2023-03-09 14:35:00+00:00,coinbase,BTCEUR,2023-03-09 14:35:00,20576.66,20589.87,20576.31,20585.16,0.35903797
2023-03-09 14:36:00+00:00,coinbase,BTCEUR,2023-03-09 14:36:00,20585.3,20592.39,20571.59,20571.59,0.28508171
2023-03-09 14:37:00+00:00,coinbase,BTCEUR,2023-03-09 14:37:00,20559.62,20580.74,20559.62,20580.74,0.00920657
2023-03-09 14:38:00+00:00,coinbase,BTCEUR,2023-03-09 14:38:00,20577.17,20580.38,20573.53,20573.83,0.06904902
2023-03-09 14:39:00+00:00,coinbase,BTCEUR,2023-03-09 14:39:00,20573.02,20589.5,20573.02,20589.5,0.03278895
2023-03-09 14:40:00+00:00,coinbase,BTCEUR,2023-03-09 14:40:00,20574.12,20578.14,20558.48,20558.48,0.02715945
2023-03-09 14:41:00+00:00,coinbase,BTCEUR,2023-03-09 14:41:00,20562.18,20563.72,20559.05,20561.45,0.36535132
2023-03-09 14:42:00+00:00,coinbase,BTCEUR,2023-03-09 14:42:00,20560.34,20560.34,20548.9,20552.33,0.2283591
2023-03-09 14:43:00+00:00,coinbase,BTCEUR,2023-03-09 14:43:00,20550.41,20550.41,20548.23,20548.23,0.01506692
2023-03-09 14:44:00+00:00,coinbase,BTCEUR,2023-03-09 14:44:00,20544.93,20544.93,20539.77,20539.77,0.0558931
2023-03-09 14:45:00+00:00,coinbase,BTCEUR,2023-03-09 14:45:00,20539.74,20549.88,20539.74,20549.88,0.02902891
2023-03-09 14:46:00+00:00,coinbase,BTCEUR,2023-03-09 14:46:00,20549.72,20549.72,20541.89,20541.89,0.85245648
2023-03-09 14:47:00+00:00,coinbase,BTCEUR,2023-03-09 14:47:00,20542.72,20546.22,20541.93,20544.19,0.37141033
2023-03-09 14:48:00+00:00,coinbase,BTCEUR,2023-03-09 14:48:00,20549.6,20564.07,20549.6,20563.53,0.64707643
2023-03-09 14:49:00+00:00,coinbase,BTCEUR,2023-03-09 14:49:00,20555.69,20558.78,20552.97,20552.97,0.11281488
2023-03-09 14:50:00+00:00,coinbase,BTCEUR,2023-03-09 14:50:00,20557.88,20558.4,20552.34,20556.09,0.75852516
2023-03-09 14:51:00+00:00,coinbase,BTCEUR,2023-03-09 14:51:00,20557.77,20557.77,20536.69,20536.69,0.01138924
2023-03-09 14:52:00+00:00,coinbase,BTCEUR,2023-03-09 14:52:00,20530.24,20530.24,20512.7,20512.7,0.53834625
2023-03-09 14:53:00+00:00,coinbase,BTCEUR,2023-03-09 14:53:00,20514.55,20526.19,20509.85,20524.81,0.32148
2023-03-09 14:54:00+00:00,coinbase,BTCEUR,2023-03-09 14:54:00,20528.32,20531.96,20521.88,20522.51,1.24067879
2023-03-09 14:55:00+00:00,coinbase,BTCEUR,2023-03-09 14:55:00,20523.99,20525.11,20521.13,20521.6,0.17355992
2023-03-09 14:56:00+00:00,coinbase,BTCEUR,2023-03-09 14:56:00,20522.13,20526.34,20522.13,20526.34,0.03083451
2023-03-09 14:57:00+00:00,coinbase,BTCEUR,2023-03-09 14:57:00,20523.89,20531.08,20522.6,20525.46,0.5840864
2023-03-09 14:58:00+00:00,coinbase,BTCEUR,2023-03-09 14:58:00,20522.87,20528.64,20522.87,20528.64,0.00655178
2023-03-09 14:59:00+00:00,coinbase,BTCEUR,2023-03-09 14:59:00,20525.07,20532.98,20523.95,20532.98,0.08541841
2023-03-09 15:00:00+00:00,coinbase,BTCEUR,2023-03-09 15:00:00,20532.71,20535.5,20527.13,20535.5,0.44284389
2023-03-09 15:01:00+00:00,coinbase,BTCEUR,2023-03-09 15:01:00,20537.66,20545.76,20530.62,20545.76,0.66626882
2023-03-09 15:02:00+00:00,coinbase,BTCEUR,2023-03-09 15:02:00,20542.06,20558.91,20542.06,20558.91,0.45473638
2023-03-09 15:03:00+00:00,coinbase,BTCEUR,2023-03-09 15:03:00,20559.94,20564.44,20559.94,20564.44,0.18038849
2023-03-09 15:04:00+00:00,coinbase,BTCEUR,2023-03-09 15:04:00,20562.7,20574.0,20555.49,20574.0,0.09320572
2023-03-09 15:05:00+00:00,coinbase,BTCEUR,2023-03-09 15:05:00,20572.38,20576.48,20569.8,20569.8,0.09788522
2023-03-09 15:06:00+00:00,coinbase,BTCEUR,2023-03-09 15:06:00,20574.08,20588.0,20574.08,20581.04,0.22542016
2023-03-09 15:07:00+00:00,coinbase,BTCEUR,2023-03-09 15:07:00,20581.7,20601.68,20575.88,20583.71,1.77479477
2023-03-09 15:08:00+00:00,coinbase,BTCEUR,2023-03-09 15:08:00,20577.98,20577.98,20545.6,20545.6,0.72510903
2023-03-09 15:09:00+00:00,coinbase,BTCEUR,2023-03-09 15:09:00,20548.9,20562.51,20548.9,20562.51,0.05579263
2023-03-09 15:10:00+00:00,coinbase,BTCEUR,2023-03-09 15:10:00,20557.82,20557.83,20544.5,20544.5,0.10836011
2023-03-09 15:11:00+00:00,coinbase,BTCEUR,2023-03-09 15:11:00,20538.32,20538.32,20524.17,20530.46,0.87967601
2023-03-09 15:12:00+00:00,coinbase,BTCEUR,2023-03-09 15:12:00,20530.23,20542.09,20526.38,20530.22,0.76691708
2023-03-09 15:13:00+00:00,coinbase,BTCEUR,2023-03-09 15:13:00,20536.04,20537.41,20522.28,20527.87,0.34590753
2023-03-09 15:14:00+00:00,coinbase,BTCEUR,2023-03-09 15:14:00,20523.12,20523.21,20521.95,20521.95,0.04957895
2023-03-09 15:15:00+00:00,coinbase,BTCEUR,2023-03-09 15:15:00,20522.13,20522.9,20522.13,20522.9,0.09427589
2023-03-09 15:16:00+00:00,coinbase,BTCEUR,2023-03-09 15:16:00,20522.4,20534.09,20515.38,20534.09,1.20544122
2023-03-09 15:17:00+00:00,coinbase,BTCEUR,2023-03-09 15:17:00,20534.81,20535.71,20512.29,20513.61,0.70208207
2023-03-09 15:18:00+00:00,coinbase,BTCEUR,2023-03-09 15:18:00,20500.0,20500.0,20481.03,20488.97,0.63228738
2023-03-09 15:19:00+00:00,coinbase,BTCEUR,2023-03-09 15:19:00,20488.35,20488.35,20483.02,20483.02,0.0416217
2023-03-09 15:20:00+00:00,coinbase,BTCEUR,2023-03-09 15:20:00,20487.12,20488.63,20486.74,20486.74,0.04082234
2023-03-09 15:21:00+00:00,coinbase,BTCEUR,2023-03-09 15:21:00,20486.15,20492.76,20486.15,20492.76,0.07748422
2023-03-09 15:22:00+00:00,coinbase,BTCEUR,2023-03-09 15:22:00,20494.29,20498.61,20494.29,20498.61,0.00144038
2023-03-09 15:23:00+00:00,coinbase,BTCEUR,2023-03-09 15:23:00,20495.8,20499.88,20486.8,20499.0,1.44861638
2023-03-09 15:24:00+00:00,coinbase,BTCEUR,2023-03-09 15:24:00,20496.64,20498.32,20495.61,20497.46,0.01101573
2023-03-09 15:25:00+00:00,coinbase,BTCEUR,2023-03-09 15:25:00,20498.18,20513.17,20498.18,20512.48,0.18863578
2023-03-09 15:26:00+00:00,coinbase,BTCEUR,2023-03-09 15:25:00,20498.18,20513.17,20498.18,20512.48,0.0
2023-03-09 15:27:00+00:00,coinbase,BTCEUR,2023-03-09 15:27:00,20522.34,20522.46,20515.73,20520.3,0.08005785
2023-03-09 15:28:00+00:00,coinbase,BTCEUR,2023-03-09 15:28:00,20522.36,20523.6,20515.49,20516.59,0.09074789
2023-03-09 15:29:00+00:00,coinbase,BTCEUR,2023-03-09 15:29:00,20518.84,20529.98,20515.25,20529.98,1.20750678
2023-03-09 15:30:00+00:00,coinbase,BTCEUR,2023-03-09 15:30:00,20527.37,20533.52,20527.37,20533.52,0.01255391
2023-03-09 15:31:00+00:00,coinbase,BTCEUR,2023-03-09 15:31:00,20531.74,20535.68,20525.16,20525.16,0.91890213
2023-03-09 15:32:00+00:00,coinbase,BTCEUR,2023-03-09 15:32:00,20530.1,20530.1,20520.63,20520.63,0.01537313
2023-03-09 15:33:00+00:00,coinbase,BTCEUR,2023-03-09 15:33:00,20521.02,20521.02,20521.02,20521.02,0.004053
2023-03-09 15:34:00+00:00,coinbase,BTCEUR,2023-03-09 15:34:00,20519.13,20519.13,20507.78,20510.28,0.29528189
2023-03-09 15:35:00+00:00,coinbase,BTCEUR,2023-03-09 15:35:00,20508.39,20509.96,20505.58,20509.96,0.01366375
